NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,33.11.06,6 Bendosari,,,,,1,13,,,
,33.11.07,7 Polokarto,,,,,,17,,,
,33.11.08,8 Mojolaban,,,,,,15,,,
,33.11.09,9 Grogol,,,,,,14,,,
,33.11.10,10 Baki,,,,,,14,,,
,33.11.11,11 Gatak,,,,,,14,,,
,33.11.12,12 Kartasura,,,,,2,10,,,
,33.12,12 KAB. WONOGIRI,Wonogiri,,,25,43,251,1.906,1.070.654,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,33.12.01,1 Pracimantoro,,,,,1,17,,,
,33.12.02,2 Giritontro,,,,,2,5,,,
,33.12.03,3 Giriwoyo,,,,,2,14,,,
,33.12.04,4 Batuwarno,,,,,1,7,,,
,33.12.05,5 Tirtomoyo,,,,,2,12,,,
,33.12.06,6 Nguntoronadi,,,,,2,9,,,
,33.12.07,7 Baturetno,,,,,,13,,,
,33.12.08,8 Eromoko,,,,,2,13,,,
,33.12.09,9 Wuryantoro,,,,,2,6,,,
,33.12.10,10 Manyaran,,,,,2,5,,,
,33.12.11,11 Selogiri,,,,,1,10,,,
,33.12.12,12 Wonogiri,,,,,6,9,,,
,33.12.13,13 Ngadirojo,,,,,2,9,,,
,33.12.14,14 Sidoharjo,,,,,2,10,,,
,33.12.15,15 Jatiroto,,,,,2,13,,,
,33.12.16,16 Kismantoro,,,,,2,8,,,
,33.12.17,17 Purwantoro,,,,,2,13,,,
,33.12.18,18 Bulukerto,,,,,1,9,,,
,33.12.19,19 Slogohimo,,,,,2,15,,,
,33.12.20,20 Jatisrono,,,,,2,15,,,
,33.12.21,21 Jatipurno,,,,,2,9,,,
,33.12.22,22 Girimarto,,,,,2,12,,,
,33.12.23,23 Karangtengah,,,,,,5,,,
,33.12.24,24 Paranggupito,,,,,,8,,,
,33.12.25,25 Puhpelem,,,,,1,5,,,
