K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.13,KAB. GAYO LUES,,,11,0,136,"5.541,285","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.13.01,,,,1Blangkejeren,-,20,,
11.13.01.2001,,,,,,1 Blangkejeren,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017.
Perubahan nama desa semula Kota Blangkejeren menjadi
Blangkejeren, sesuai:
UU No. 4 Tahun 2002; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.13.01.2002,,,,,,2 Penampaan,,
11.13.01.2003,,,,,,3 Bukit,,
11.13.01.2004,,,,,,4 Bacang,,
11.13.01.2005,,,,,,5 Durin,,
,,,,,,Pangur,,"Menjadi wil. Kec. Dabun Gelang, Qanun No. 9/2004."
11.13.01.2007,,,,,,6 Kampung Jawa,,
11.13.01.2008,,,,,,7 Porang,,
,,,,,,Gantung Geluni,,"Menjadi wil. Kec. Blangpegayon, Qanun No. 9/2004."
,,,,,,Kutabukit,,"Menjadi wil. Kec. Blangpegayon, Qanun No. 9/2004."
11.13.01.2011,,,,,,8 Kute Lintang,,
,,,,,,Gumpang,,"Menjadi wil. Kec. Puteri Betung, Qanun No. 9/2004."
,,,,,,Badak,,"Menjadi wil. Kec. Dabun Gelang, Qanun No. 9/2004."
11.13.01.2014,,,,,,9 Leme,,
,,,,,,Kendawi,,"Menjadi wil. Kec. Dabun Gelang, Qanun No. 9/2004."
11.13.01.2016,,,,,,10 Gele,,
11.13.01.2017,,,,,,11 Sere,,
11.13.01.2018,,,,,,12 Cempa,,
11.13.01.2019,,,,,,13 Lempuh,,
,,,,,,Bener Baru,,"Menjadi wil. Kec. Blangpegayon, Qanun No. 9/2004."
11.13.01.2021,,,,,,14 Palok,,
11.13.01.2022,,,,,,15 Penggalangan,,
,,,,,,Marpunge,,"Menjadi wil. Kec. Puteri Betung, Qanun No. 9/2004."
,,,,,,Blangbengkik,,"Menjadi wil. Kec. Blangpegayon, Qanun No. 9/2004."
,,,,,,Sangir,,"Menjadi wil. Kec. Dabun Gelang, Qanun No. 9/2004."
,,,,,,Ramung Musara,,"Menjadi wil. Kec. Puteri Betung, Qanun No. 9/2004."
11.13.01.2027,,,,,,16 Agusen,,"Perbaikan nama desa semula Agusan menjadi Agusen, sesuai:
Qanun No. 8 Tahun 2004; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
,,,,,,Panglime Linting,,"Menjadi wil. Kec. Dabun Gelang, Qanun No. 9/2004."
,,,,,,,,
