K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.15.03.2006,,,,,,4 Alitta,,
73.15.03.2007,,,,,,5 Padaelo,,
73.15.03.2008,,,,,,6 Bunga,,
73.15.03.2009,,,,,,7 Makkawaru,,
73.15.04,,,,4Watang Sawitto,8,-,,"Perbaikan nama kec. semula Watang Sawito menjadi Watang Sawitto,
sesuai:
Surat Pernyataan Bupati Pinrang No. 100/1648/Pem tgl 29 Agustus
2022; dan
Surat Sekda Kab. Pinrang No. 140/1567/Pem tgl 9 Agustus 2022."
73.15.04.1001,,,,,1Jaya,,,
73.15.04.1002,,,,,2Sawitto,,,"Perbaikan nama kel. semula Sawito menjadi Sawitto, sesuai:
Surat Pernyataan Bupati Pinrang No. 100/1648/Pem tgl 29 Agustus
2022; dan
Surat Sekda Kab. Pinrang No. 140/1567/Pem tgl 9 Agustus 2022."
73.15.04.1003,,,,,3Macorawalie,,,"perbaikan nama dari Maccoralaie menjadi Macorawalie, surat sekda
prov No 229/II/PEM-OTDA/2020 tgl 27 Februari 2020"
73.15.04.1004,,,,,4Penrang,,,
73.15.04.1005,,,,,5Salo,,,
73.15.04.1006,,,,,6Bentengnge,,,
73.15.04.1007,,,,,7Sipatokkong,,,
73.15.04.1008,,,,,8Siparappe,,,
73.15.05,,,,5Patampanua,4,7,,
73.15.05.1001,,,,,1Benteng,,,
73.15.05.1002,,,,,2Teppo,,,
73.15.05.1003,,,,,3Tonyamang,,,
73.15.05.1004,,,,,4Maccirinna,,,
73.15.05.2005,,,,,,1 Leppangang,,
73.15.05.2006,,,,,,2 Malimpung,,
73.15.05.2007,,,,,,3 Mattiro Ade,,"perbaikan nama dari Mattiroade jadi Mattiro Ade,surat sekda prov No
229/II/PEM-OTDA/2020 tgl 27 Februari 2020"
73.15.05.2008,,,,,,4 Sipatuo,,
73.15.05.2009,,,,,,5 Padang Loang,,"perbaikan nama dari Padangloang jadi Padang Loang,surat sekda prov
No 229/II/PEM-OTDA/2020 tgl 27 Februari 2020"
73.15.05.2010,,,,,,6 Pincara,,
73.15.05.2011,,,,,,7 Masolo,,Perda No. 7/2012
73.15.06,,,,6Duampanua,5,10,,
73.15.06.1001,,,,,1Pekkabata,,,
73.15.06.1002,,,,,2Tatae,,,
73.15.06.1003,,,,,3Lampa,,,
73.15.06.1004,,,,,4Data,,,
73.15.06.1005,,,,,5Bittoeng,,,
,,,,,,,,
