K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
75,GORONTALO,,,,,,,
75.02,KAB. BOALEMO,,,7,0,82,"1.830,865","Luas Wilayah Definitif, PAWAP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
75.02.01,,,,1Paguyaman,-,22,,
,,,,,,Lito,,Menjadi wil. Kec. Panguyaman Pantai
,,,,,,Bubaa,,Menjadi wil. Kec. Panguyaman Pantai
,,,,,,Limbatihu,,Menjadi wil. Kec. Panguyaman Pantai
75.02.01.2004,,,,,,1 Bongo Nol,,
75.02.01.2005,,,,,,2 Bongo IV,,
75.02.01.2006,,,,,,3 Molombulahe,,
75.02.01.2007,,,,,,4 Mutiara,,
75.02.01.2008,,,,,,5 Saripi,,
75.02.01.2009,,,,,,6 Wonggahu,,
75.02.01.2010,,,,,,7 Tangkobu,,
75.02.01.2011,,,,,,8 Bongo Tua,,
75.02.01.2012,,,,,,9 Kuala Lumpur,,Koreksi nama Srt Sekda No 100/1223/Pem tgl 14 April 2016
75.02.01.2013,,,,,,10 Mustika,,
75.02.01.2014,,,,,,11 Tenilo,,
75.02.01.2015,,,,,,12 Huwongo,,
75.02.01.2016,,,,,,13 Karya Murni,,
,,,,,,Bukit Karya,,Menjadi wil. Kec. Panguyaman Pantai
,,,,,,Apitalawo,,Menjadi wil. Kec. Panguyaman Pantai
75.02.01.2019,,,,,,14 Girisa,,
75.02.01.2020,,,,,,15 Batu Kramat,,
75.02.01.2021,,,,,,16 Bualo,,
75.02.01.2022,,,,,,17 Sosial,,
75.02.01.2023,,,,,,18 Permata,,
75.02.01.2024,,,,,,19 Hulawa,,
75.02.01.2025,,,,,,20 Balate Jaya,,
75.02.01.2026,,,,,,21 Rejonegoro,,
75.02.01.2027,,,,,,22 Diloato,,
75.02.02,,,,2Wonosari,-,14,,
75.02.02.2001,,,,,,1 Harapan,,"Perubahan nama desa Bongo I, Perda No. 74/2001"
75.02.02.2002,,,,,,2 Bongo II,,Koreksi nama Srt Sekda No 100/1223/Pem tgl 14 April 2016
75.02.02.2003,,,,,,3 Bongo III,,Koreksi nama Srt Sekda No 100/1223/Pem tgl 14 April 2016
75.02.02.2004,,,,,,4 Mekarjaya,,
75.02.02.2005,,,,,,5 Sukamaju,,
75.02.02.2006,,,,,,6 Pangeya,,
,,,,,,,,
