K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.05.12.2012,,,,,,11 Bukit Sari,,Perda No. 24/2007
12.05.13,,,,13Gebang,1,10,,
12.05.13.1001,,,,,1Pekan Gebang,,,
12.05.13.2002,,,,,,1 Paluh Manis,,
12.05.13.2003,,,,,,2 Pasar Rawa,,
12.05.13.2004,,,,,,3 Padang Langkat,,
12.05.13.2005,,,,,,4 Air Hitam,,
12.05.13.2006,,,,,,5 Paya Bengkuang,,
12.05.13.2007,,,,,,6 Dogang,,
12.05.13.2008,,,,,,7 Sangga Lima,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.05.13.2009,,,,,,8 Kwala Gebang,,
12.05.13.2010,,,,,,9 Bukit Mengkirai,,"Perbaikan nama sesuai Perda No.16/2005 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.05.13.2011,,,,,,10 Pasiran,,Perda No. 24/2007
12.05.14,,,,14Babalan,4,4,,
12.05.14.1001,,,,,1Pelawi Utara,,,
12.05.14.2002,,,,,,1 Securai Utara,,
12.05.14.2003,,,,,,2 Teluk Meku,,
12.05.14.2004,,,,,,3 Pelawi Selatan,,
12.05.14.2005,,,,,,4 Securai Selatan,,
12.05.14.1006,,,,,2Berandan Barat,,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.05.14.1007,,,,,3Berandan Timur Baru,,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.05.14.1008,,,,,4Berandan Timur,,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.05.15,,,,15Pangkalan Susu,2,9,,
12.05.15.2001,,,,,,1 Alur Cempedak,,
12.05.15.2002,,,,,,2 Sei Siur,,
12.05.15.2003,,,,,,3 Tanjung Pasir,,"Perbaikan nama desa sesuai UU Drt No.7 thn 1956 dan Srt Gub
No.120/9881 tgl 2 Okt 2018 hal pengantar revisi kode dan data wil adm
pem"
12.05.15.2004,,,,,,4 Paya Tampak,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.05.15.2005,,,,,,5 Pintu Air,,
12.05.15.2006,,,,,,6 Sei Meran,,
12.05.15.2007,,,,,,7 Pulau Sembilan,,
12.05.15.2008,,,,,,8 Pulau Kampai,,
12.05.15.1009,,,,,1Beras Basah,,,
12.05.15.1010,,,,,2Bukit Jengkol,,,
12.05.15.2011,,,,,,9 Pangkalan Siata,,
,,,,,,,,
