K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.07.13.2002,,,,,,2 Tanarawa,,Semula wil. Kec. Talibura
53.07.13.2003,,,,,,3 Pruda,,Semula wil. Kec. Talibura
53.07.13.2004,,,,,,4 Werang,,Semula wil. Kec. Talibura
53.07.13.2005,,,,,,5 Tua Bao,,Semula wil. Kec. Talibura
53.07.13.2006,,,,,,6 Ilinmedo,,Semula wil. Kec. Talibura
53.07.13.2007,,,,,,7 Watu Moning,,"Pemekaran dari Desa Pruda ; Perda Kab. Ngada No 2 Tahun 2022
tentang Pembentukan Desa"
53.07.14,,,,14Alok Barat,4,-,,Perda No. 2/2007
53.07.14.1001,,,,,1Hewuli,,,Semula wil. Kec. Alok
53.07.14.1002,,,,,2Wailiti,,,Semula wil. Kec. Alok
53.07.14.1003,,,,,3Wolomarang,,,Semula wil. Kec. Alok
53.07.14.1004,,,,,4Wuring,,,Semula wil. Kec. Alok
53.07.15,,,,15Alok Timur,5,6,,Perda No. 2/2007
53.07.15.1001,,,,,1Beru,,,Semula wil. Kec. Alok
53.07.15.1002,,,,,2Kota Baru,,,Semula wil. Kec. Alok
53.07.15.1003,,,,,3Nangameting,,,Semula wil. Kec. Alok
53.07.15.1004,,,,,4Waioti,,,Semula wil. Kec. Alok
53.07.15.1005,,,,,5Wairotang,,,Semula wil. Kec. Alok
53.07.15.2006,,,,,,1 Koja Doi,,Semula wil. Kec. Nelle
53.07.15.2007,,,,,,2 Kojagete,,Semula wil. Kec. Nelle
53.07.15.2008,,,,,,3 Lepo Lima,,Semula wil. Kec. Nelle
53.07.15.2009,,,,,,4 Perumaan,,Semula wil. Kec. Nelle
53.07.15.2010,,,,,,5 Watugong,,Semula wil. Kec. Nelle
53.07.15.2011,,,,,,6 Gong Bekor,,"Pemekaran dari Desa Watugong ; Perda Kab. Ngada No 2 Tahun 2022
tentang Pembentukan Desa"
53.07.16,,,,16Koting,-,7,,Perda No. 3/2007
53.07.16.2001,,,,,,1 Koting A,,Semula wil. Kec. Maumere
53.07.16.2002,,,,,,2 Koting B,,Semula wil. Kec. Maumere
53.07.16.2003,,,,,,3 Koting C,,Semula wil. Kec. Maumere
53.07.16.2004,,,,,,4 Koting D,,Semula wil. Kec. Maumere
53.07.16.2005,,,,,,5 Paubekor,,Semula wil. Kec. Maumere
53.07.16.2006,,,,,,6 Ribang,,Semula wil. Kec. Maumere
53.07.16.2007,,,,,,7 Watu Repa,,"Pemekaran dari Desa Koting D ; Perda Kab. Ngada No 2 Tahun 2022
tentang Pembentukan Desa"
53.07.17,,,,17Tana Wawo,-,10,,Perda No. 4/2007
53.07.17.2001,,,,,,1 Bu Selatan,,Semula wil. Kec. Paga
53.07.17.2002,,,,,,2 Bu Utara,,Semula wil. Kec. Paga
53.07.17.2003,,,,,,3 Bu Watuweti,,Semula wil. Kec. Paga
53.07.17.2004,,,,,,4 Loke,,Semula wil. Kec. Paga
53.07.17.2005,,,,,,5 Renggarasi,,Semula wil. Kec. Paga
53.07.17.2006,,,,,,6 Detubinga,,Semula wil. Kec. Paga
,,,,,,,,
