K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.05,KAB. GARUT,,,42,21,421,"3.101,235","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.05.01,,,,1Garut Kota,11,-,,
32.05.01.1001,,,,,1Kota Kulon,,,
32.05.01.1002,,,,,2Kota Wetan,,,
32.05.01.1003,,,,,3Margawati,,,
32.05.01.1004,,,,,4Pakuwon,,,
32.05.01.1005,,,,,5Muara Sanding,,,
32.05.01.1006,,,,,6Sukamentri,,,
32.05.01.1007,,,,,7Ciwalen,,,
32.05.01.1008,,,,,8Paminggir,,,
32.05.01.1009,,,,,9Regol,,,
32.05.01.1010,,,,,10Sukanegla,,,
32.05.01.1011,,,,,11Cimuncang,,,
32.05.02,,,,2Karangpawitan,4,16,,
32.05.02.1001,,,,,1Suci Kaler,,,
32.05.02.1002,,,,,2Lebakjaya,,,
32.05.02.1003,,,,,3Karangmulya,,,
32.05.02.2004,,,,,,1 Karangpawitan,,
32.05.02.2005,,,,,,2 Situgede,,
32.05.02.2006,,,,,,3 Cimurah,,
32.05.02.2007,,,,,,4 Suci,,
32.05.02.2008,,,,,,5 Jatisari,,
32.05.02.2009,,,,,,6 Godog,,
32.05.02.2010,,,,,,7 Situsari,,
32.05.02.2011,,,,,,8 Karangsari,,
32.05.02.2012,,,,,,9 Sindangpalay,,
32.05.02.2013,,,,,,10 Lebakagung,,
32.05.02.1014,,,,,4Lengkongjaya,,,"Menjadi Kel., Perda No. 5/2005"
32.05.02.2015,,,,,,11 Sindanggalih,,
32.05.02.2016,,,,,,12 Mekarsari,,
32.05.02.2017,,,,,,13 Sindanglaya,,
32.05.02.2018,,,,,,14 Tanjungsari,,
32.05.02.2019,,,,,,15 Situsaeur,,
32.05.02.2020,,,,,,16 Situjaya,,
32.05.03,,,,3Wanaraja,-,9,,
32.05.03.2001,,,,,,1 Wanaraja,,
,,,,,,,,
