K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.05.09.2016,,,,,,16 Tonak Goneh,,Perda No. 14/2007
61.05.09.2017,,,,,,17 Nangkak Lestari,,Perda No. 14/2007
61.05.09.2018,,,,,,18 Topan Nanga,,Perda No. 14/2007
61.05.09.2019,,,,,,19 Mapan Jaya,,Perda No. 14/2007
61.05.09.2020,,,,,,20 Tanjung Miru,,Perda No. 14/2007
61.05.09.2021,,,,,,21 Buluh Merindu,,Perda No. 14/2007
61.05.09.2022,,,,,,22 Empakan,,Perda No. 14/2007
61.05.09.2023,,,,,,23 Emponyang,,"Perda No. 14/2007, Perbaikan nama sesuai Srt Ditjen Pemdes
No.145/1820/SET tgl 15 Nov 2018 hal penyampaian hasil validasi"
61.05.09.2024,,,,,,24 Merahau Permai,,Perda No. 14/2007
61.05.09.2025,,,,,,25 Tanah Merah,,Perda No. 14/2007
61.05.09.2026,,,,,,26 Landau Bara,,Perda No. 14/2007
61.05.09.2027,,,,,,27 Kerapuk Jaya,,Perda No. 14/2007
61.05.09.2028,,,,,,28 Merah Arai,,Perda No. 14/2007
61.05.09.2029,,,,,,29 Tapang Manua,,Perda No. 14/2007
61.05.09.2030,,,,,,30 Nanga Tampang,,"Pemekaran sebagian wil Desa Riam Panjang, Perda 18/2011, Surat
Gub No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.09.2031,,,,,,31 Kebarau,,"Pemekaran sebagian wil Desa Tanjung Bunga, Perda 18/2011"
,,,,Belimbing,,,,"Menjadi wil. Kab. Melawi, UU No. 34/2003."
,,,,,,,,
,,,,Nanga Pinoh,,,,"Menjadi wil. Kab. Melawi, UU No. 34/2003."
,,,,,,,,
,,,,Ella Hilir,,,,"Menjadi wil. Kab. Melawi, UU No. 34/2003."
,,,,,,,,
,,,,Menukung,,,,"Menjadi wil. Kab. Melawi, UU No. 34/2003."
,,,,,,,,
61.05.14,,,,10Serawai,-,38,,
61.05.14.2001,,,,,,1 Nanga Serawai,,
61.05.14.2002,,,,,,2 Nanga Mentatai,,
61.05.14.2003,,,,,,3 Bedaha,,
61.05.14.2004,,,,,,4 Begori,,
61.05.14.2005,,,,,,5 Pagar Lebata,,
61.05.14.2006,,,,,,6 Tontang,,
61.05.14.2007,,,,,,7 Karya Jaya,,
61.05.14.2008,,,,,,8 Nanga Riyoi,,
61.05.14.2009,,,,,,9 Buntut Ponte,,
61.05.14.2010,,,,,,10 Nanga Segulang,,
61.05.14.2011,,,,,,11 Baras Nabun,,
61.05.14.2012,,,,,,12 Nanga Jelundung,,
61.05.14.2013,,,,,,13 Tanjung Raya,,Perda No. 18/2007
,,,,,,,,
