Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
11.72.40009,Pulau Rondo Selatan,,"06°03'30.15"" U 095°06'43.71"" T",TBP
11.72.40010,Pulau Rubiah,,"05°52'59.00"" U 095°15'28.00"" T",TBP
11.72.40011,Pulau Seulako,,"05°53'41.84"" U 095°15'14.06"" T",TBP
11.72.40012,Pulau Ujung Ba'U,,"06°03'20.51"" U 095°07'00.80"" T",
11.72.40013,Pulau Weh,,"05°50'05.47"" U 095°18'47.76"" T",BP (PPKT)
11.74,KOTA LANGSA,5,,
11.74.40001,Pulau Pusoeng,,"04°33'06.99"" U 098°03'56.00"" T",BP
11.74.40002,Pulau Pusong Salam,,"04°31'54.17"" U 098°05'03.95"" T",
11.74.40003,Pulau Rawa Cut,,"04°32'11.00"" U 098°02'19.00"" T",TBP
11.74.40004,Pulau Rawa Rayeuk,,"04°32'30.00"" U 098°02'43.00"" T",TBP
11.74.40005,Pulau Telagatujoeh,,"04°33'31.86"" U 098°03'34.64"" T",TBP
11.75,KOTA SUBULUSSALAM,7,,
11.75.40001,Pulau Buluhcarak,,"02°47'14.32"" U 097°50'55.31"" T",TBP
11.75.40002,Pulau Geruguh,,"02°44'04.99"" U 097°48'06.99"" T",TBP
11.75.40003,Pulau Jabijabi,,"02°48'25.99"" U 097°52'39.00"" T",TBP
11.75.40004,Pulau Kualakepeng Kedep,,"02°44'43.19"" U 097°48'09.33"" T",TBP
11.75.40005,Pulau Kualakepeng Mbelen,,"02°44'25.00"" U 097°47'35.99"" T",TBP
11.75.40006,Pulau Tualang Kedep,,"02°46'09.92"" U 097°49'28.39"" T",TBP
11.75.40007,Pulau Tualang Mbelen,,"02°46'14.71"" U 097°50'14.63"" T",TBP
Jumlah Pulau Provinsi ACEH,,363,,
