K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
17.01.06.2011,,,,,,11 Suka Bandung,,
17.01.06.2012,,,,,,12 Pagar Gading,,
17.01.06.2013,,,,,,13 Cinto Mandi,,
17.01.06.2014,,,,,,14 Kembang Seri,,
17.01.06.2015,,,,,,15 Karang Cayo,,
17.01.06.2016,,,,,,16 Tanjung Aur II,,Perda No. 9/2007
17.01.06.2017,,,,,,17 Nanjungan,,
17.01.06.2018,,,,,,18 Kemang Manis,,
17.01.06.2019,,,,,,19 Padang Beriang,,
17.01.06.2020,,,,,,20 Padang Serasan,,Perda No. 9/2007
17.01.06.2021,,,,,,21 Telaga Dalam,,Perda No. 9/2007
17.01.07,,,,7Kedurang Ilir,-,12,,
17.01.07.2001,,,,,,1 Karang Caya,,Semula wil Kec Kedurang
17.01.07.2002,,,,,,2 Betungan,,Semula wil Kec Kedurang
17.01.07.2003,,,,,,3 Pagar Banyu,,Semula wil Kec Kedurang
17.01.07.2004,,,,,,4 Nanjungan,,Semula wil Kec Kedurang
17.01.07.2005,,,,,,5 Suka Rami,,Semula wil Kec Kedurang Perda 8/2007
17.01.07.2006,,,,,,6 Padang Bindu,,Semula wil Kec Kedurang
17.01.07.2007,,,,,,7 Penindaian,,Semula wil Kec Kedurang
17.01.07.2008,,,,,,8 Limus,,Semula wil Kec Kedurang
17.01.07.2009,,,,,,9 Sukaraja,,Semula wil Kec Kedurang
17.01.07.2010,,,,,,10 Lubuk Ladung,,Semula wil Kec Kedurang
17.01.07.2011,,,,,,11 Air Sulau,,Semula wil Kec Kedurang
17.01.07.2012,,,,,,12 Suka Jaya,,Perda No. 8/2007
17.01.08,,,,8Air Nipis,-,10,,
17.01.08.2001,,,,,,1 Keban Jati,,Semula wil Kec Segimin
17.01.08.2002,,,,,,2 Tanjung Beringin,,Semula wil Kec Segimin
17.01.08.2003,,,,,,3 Suka Negeri,,Semula wil Kec Segimin
17.01.08.2004,,,,,,4 Sukarami,,Semula wil Kec Segimin
17.01.08.2005,,,,,,5 Palak Bengkerung,,Semula wil Kec Segimin
17.01.08.2006,,,,,,6 Sukamaju,,Semula wil Kec Segimin
17.01.08.2007,,,,,,7 Pino Baru,,Semula wil Kec Segimin
17.01.08.2008,,,,,,8 Penandingan,,Semula wil Kec Segimin
17.01.08.2009,,,,,,9 Suka Bandung,,Semula wil Kec Segimin
17.01.08.2010,,,,,,10 Maras,,Perda No. 11/2007
17.01.09,,,,9Ulu Manna,-,10,,
17.01.09.2001,,,,,,1 Batu Panco,,Semula wil Kec Pino
17.01.09.2002,,,,,,2 Batu Kuning,,Semula wil Kec Pino
17.01.09.2003,,,,,,3 Bandar Agung,,Semula wil Kec Pino
17.01.09.2004,,,,,,4 Merambung,,Semula wil Kec Pino
