K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74,SULAWESI TENGGARA,,,,,,,
74.72,KOTA BAU BAU,,,8,43,0,"294,137","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
74.72.01,,,,1Betoambari,5,-,,
,,,,,Ngangana Umala,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
,,,,,Lanto,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
,,,,,Kaobula,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
,,,,,Wameo,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
,,,,,Tarafu,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
,,,,,Bone Bone,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
74.72.01.1007,,,,,1Katobengke,,,
,,,,,Lamangga,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
,,,,,Wajo,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
,,,,,Melai,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
,,,,,Baadia,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
74.72.01.1012,,,,,2Waborobo,,,
74.72.01.1013,,,,,3Sulaa,,,
74.72.01.1014,,,,,4Lipu,,,
,,,,,Tanganapada,,,"Menjadi wil. Kec. Murhum, Perda No. 3/2006"
74.72.01.1016,,,,,5Labalawa,,,Perda No. 3/2007
74.72.02,,,,2Wolio,7,-,,
74.72.02.1001,,,,,1Wale,,,
74.72.02.1002,,,,,2Tomba,,,
74.72.02.1003,,,,,3Bataraguru,,,
74.72.02.1004,,,,,4Wangkanapi,,,
74.72.02.1005,,,,,5Batulo,,,
,,,,,Kadolomoko,,,"Menjadi wil. Kec. Kokalukuna, Perda No. 2/2006"
74.72.02.1007,,,,,6Kadolo Katapi,,,
,,,,,Waruruma,,,"Menjadi wil. Kec. Kokalukuna, Perda No. 2/2006"
,,,,,Lakologou,,,"Menjadi wil. Kec. Kokalukuna, Perda No. 2/2006"
,,,,,Liwuto,,,"Menjadi wil. Kec. Kokalukuna, Perda No. 2/2006"
74.72.02.1011,,,,,7Bukit Wolio Indah,,,
,,,,,Sukanaeyo,,,"Menjadi wil. Kec. Kokalukuna, Perda No. 2/2006"
74.72.03,,,,3Sorawolio,4,-,,
74.72.03.1001,,,,,1Kaisabu Baru,,,
74.72.03.1002,,,,,2Karya Baru,,,
74.72.03.1003,,,,,3Gonda Baru,,,
74.72.03.1004,,,,,4Bugi,,,
,,,,,,,,
