K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13.71.10.1004,,,,,4Gurun Laweh,,,
13.71.10.1005,,,,,"5Tabiang Banda
Gadang",,,"perbaikan nama dari Tabing Banda Gadang menjadi Tabiang Banda
Gadang,Perda No. 20/2008,surat Plt Walikota Padang No
130/01.74/PEM/2021 tgl 31 Maret 2021, Surat Gubernur Sumatera
Barat No 120/231/PEM-2021 tgl 21 April 2021,Perda Kota Padang No 3
tahun 2020"
13.71.10.1006,,,,,6Kampung Lapai,,,
13.71.11,,,,11Koto Tangah,13,-,,Perda No. 16/2004
13.71.11.1001,,,,,1Balai Gadang,,,
13.71.11.1002,,,,,2Lubuk Minturun,,,
13.71.11.1003,,,,,3Aie Pacah,,,
13.71.11.1004,,,,,4Dadok Tunggul Hitam,,,
13.71.11.1005,,,,,"5Koto Panjang Ikua
Koto",,,
13.71.11.1006,,,,,6Koto Pulai,,,
13.71.11.1007,,,,,7Batipuh Panjang,,,
13.71.11.1008,,,,,8Padang Sarai,,,
13.71.11.1009,,,,,9Lubuk Buaya,,,
13.71.11.1010,,,,,"10Batang Kabung
Ganting",,,
13.71.11.1011,,,,,11Bungo Pasang,,,
13.71.11.1012,,,,,12Parupuk Tabing,,,
13.71.11.1013,,,,,13Pasie Nan Tigo,,,
