K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.01.11.2004,,,,,,4 Aur Peulumat,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.11.2005,,,,,,5 Limau Saring,,
11.01.11.2006,,,,,,6 Beutong,,
11.01.11.2007,,,,,,7 Peuneulop,,
11.01.11.2008,,,,,,8 Gunung Rotan,,
11.01.11.2009,,,,,,9 Keumumu Hilir,,
11.01.11.2010,,,,,,10 Keumumu Hulu,,
11.01.11.2011,,,,,,11 Keumumu Seberang,,
11.01.11.2012,,,,,,12 Sawang Indah,,"Pemekaran Desa, Qonun No. 6/2010"
11.01.12,,,,12Labuhan Haji Barat,-,15,,
11.01.12.2001,,,,,,1 Tutong,,
11.01.12.2002,,,,,,2 Teungoh Iboh,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Surat Pemkab Aceh Selatan
No.140/819/2016 tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
11.01.12.2003,,,,,,3 Peulokan,,
11.01.12.2004,,,,,,4 Kuta Iboh,,
11.01.12.2005,,,,,,5 Ujung Padang,,
11.01.12.2006,,,,,,6 Blang Baru,,
11.01.12.2007,,,,,,7 Blang Poroh,,
11.01.12.2008,,,,,,8 Pulo Ie,,
11.01.12.2009,,,,,,9 Suak Lokan,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.12.2010,,,,,,10 Iku Lhueng,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.12.2011,,,,,,11 Kuta Trieng,,
11.01.12.2012,,,,,,12 Pante Geulima,,
11.01.12.2013,,,,,,13 Panton Pawoh,,
11.01.12.2014,,,,,,14 Batee Meucanang,,"Pemekaran Desa, Qonun No. 6/2010"
11.01.12.2015,,,,,,15 Panton Rubek,,"Pemekaran Desa, Qonun No. 6/2010"
11.01.13,,,,13Kluet Tengah,-,13,,
11.01.13.2001,,,,,,1 Koto,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.01.13.2002,,,,,,2 Alur Keujrun,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.13.2003,,,,,,3 Jambo Papan,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.13.2004,,,,,,4 Malaka,,
