K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.15.10.2010,,,,,,8 Gedangan,,
33.15.10.2011,,,,,,9 Tambakselo,,
33.15.10.2012,,,,,,10 Karangasem,,"Koreksi Srt No. 120/658/I tgl.18 Pebr' 2016, Surat Sekda Bupati Kab
Grobogan No 120/221/I tanggal 19 Juli 2016"
33.15.10.2013,,,,,,11 Dokoro,,
33.15.10.2014,,,,,,12 Tegalrejo,,
33.15.11,,,,11Tawangharjo,-,10,,
33.15.11.2001,,,,,,1 Mayahan,,
33.15.11.2002,,,,,,2 Pulongrambe,,
33.15.11.2003,,,,,,3 Jono,,
33.15.11.2004,,,,,,4 Selo,,
33.15.11.2005,,,,,,5 Tawangharjo,,
33.15.11.2006,,,,,,6 Tarub,,
33.15.11.2007,,,,,,7 Pojok,,
33.15.11.2008,,,,,,8 Plosorejo,,
33.15.11.2009,,,,,,9 Godan,,
33.15.11.2010,,,,,,10 Kemadohbatur,,"Perbaikan nama desa semula Kemadahbatur menjadi Kemadohbatur
sesuai Perda Kab. Grobogan No.4 Tahun 2016 Tentang Penataan dan
Penetapan Desa."
33.15.12,,,,12Grobogan,1,11,,
33.15.12.1001,,,,,1Grobogan,,,
33.15.12.2002,,,,,,1 Getasrejo,,
33.15.12.2003,,,,,,2 Rejosari,,
33.15.12.2004,,,,,,3 Tanggungharjo,,
33.15.12.2005,,,,,,4 Teguhan,,
33.15.12.2006,,,,,,5 Ngabenrejo,,
33.15.12.2007,,,,,,6 Karangrejo,,
33.15.12.2008,,,,,,7 Putatsari,,
33.15.12.2009,,,,,,8 Lebak,,
33.15.12.2010,,,,,,9 Lebengjumuk,,
33.15.12.2011,,,,,,10 Sedayu,,
33.15.12.2012,,,,,,11 Sumberjatipohon,,
33.15.13,,,,13Purwodadi,4,13,,
33.15.13.2001,,,,,,1 Candisari,,
33.15.13.2002,,,,,,2 Genuksuran,,
33.15.13.1003,,,,,1Danyang,,,
33.15.13.1004,,,,,2Kalongan,,,
33.15.13.2005,,,,,,3 Ngraji,,
33.15.13.2006,,,,,,4 Kandangan,,
33.15.13.2007,,,,,,5 Nambuhan,,
33.15.13.2008,,,,,,6 Warukaranganyar,,
