K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.03.02.2004,,,,,,3 Beko,,
94.03.02.2005,,,,,,4 Tipakotu,,
94.03.02.2006,,,,,,5 Epo Obano,,
94.03.02.2007,,,,,,6 Towauwo,,"Perbaikan nama desa/kampung semula Towauwa menjadi Towauwo,
sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.02.2008,,,,,,7 Wiyogei,,
94.03.02.2009,,,,,,8 Ekinauwo,,
94.03.02.2010,,,,,,9 Kigodide,,
94.03.02.2011,,,,,,10 Putakogopa,,
94.03.02.2012,,,,,,11 Waukotopa,,"Perbaikan nama desa/kampung semula Woukotopa menjadi
Waukotopa, sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.02.2013,,,,,,12 Digiugii,,
94.03.03,,,,3Aradide,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
,,,,,,Dauwagu,,"Menjadi wilayah Kec. Fajar Timur berdasarkan Perda Kab. Paniai No 2
Tahun 2022 tentang Pembentukan Distrik Fajar Timur Di Kabupaten
Paniai"
,,,,,,Bodatadi,,"Menjadi wilayah Kec. Fajar Timur berdasarkan Perda Kab. Paniai No 2
Tahun 2022 tentang Pembentukan Distrik Fajar Timur Di Kabupaten
Paniai"
,,,,,,Ibouwagu,,"Menjadi wilayah Kec. Fajar Timur berdasarkan Perda Kab. Paniai No 2
Tahun 2022 tentang Pembentukan Distrik Fajar Timur Di Kabupaten
Paniai"
,,,,,,Ganeyetaka,,"Menjadi wilayah Kec. Fajar Timur berdasarkan Perda Kab. Paniai No 2
Tahun 2022 tentang Pembentukan Distrik Fajar Timur Di Kabupaten
Paniai"
94.03.03.2001,,,,,,1 Toyaimoti,,
94.03.03.2002,,,,,,2 Agapo,,
94.03.03.2003,,,,,,3 Abatadi,,
94.03.03.2005,,,,,,4 Baguwo,,
94.03.03.2006,,,,,,5 Makidini,,
94.03.03.2007,,,,,,6 Tagiya,,
94.03.03.2008,,,,,,7 Emai,,
94.03.03.2009,,,,,,8 Dinubutu,,
94.03.03.2013,,,,,,9 Duwadide,,
94.03.04,,,,4Bogabaida,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.04.2001,,,,,,1 Bogobaida,,
94.03.04.2002,,,,,,2 Nawipauwo,,
94.03.04.2003,,,,,,3 Madou,,
,,,,,,,,
