K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.02.05.2007,,,,,,7 Kalimbut,,"Perbaikan nama desa/kampung semula Kabilimbut menjadi Kalimbut,
sesuai:
Perda Kab. Puncak Jaya No. 2/2008; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.05.2008,,,,,,8 Wolame,,
94.02.05.2009,,,,,,9 Muara,,
94.02.05.2010,,,,,,10 Gibaga,,
94.02.05.2011,,,,,,11 Nami,,
94.02.05.2012,,,,,,12 Linwakwi,,
94.02.05.2013,,,,,,13 Kwantineri,,"Perbaikan nama desa/kampung semula Kwatineri menjadi Kwantineri,
sesuai:
Perda Kab. Puncak Jaya No. 2/2008; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.05.2014,,,,,,14 Jileyale,,"Perbaikan nama desa/kampung semula Yileyale menjadi Jileyale,
sesuai:
Perda Kab. Puncak Jaya No. 2/2008; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.06,,,,6Nume,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.06.2001,,,,,,1 Mepar,,
94.02.06.2002,,,,,,2 Anebalui,,
94.02.06.2003,,,,,,3 Pagolome,,
94.02.06.2004,,,,,,4 Tombok,,
94.02.06.2005,,,,,,5 Kering,,
94.02.06.2006,,,,,,6 Meyongga,,
94.02.06.2007,,,,,,7 Oum,,
94.02.06.2008,,,,,,8 Nume,,
94.02.06.2009,,,,,,9 Yawor,,
94.02.06.2010,,,,,,10 Wurina,,
94.02.06.2011,,,,,,11 Woraluk,,
94.02.06.2012,,,,,,12 Onendu,,
94.02.06.2013,,,,,,13 Akwibaga,,
94.02.07,,,,7Torere,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.07.2001,,,,,,1 Gubugani,,
94.02.07.2002,,,,,,2 Ambok,,
94.02.07.2003,,,,,,3 Awiyam,,
94.02.07.2004,,,,,,4 Tubugime,,
94.02.07.2005,,,,,,5 Wariru,,
94.02.07.2006,,,,,,6 Digi,,
94.02.07.2007,,,,,,7 Kikup,,
94.02.07.2008,,,,,,8 Gunung Tayok,,
94.02.07.2009,,,,,,9 Nambu,,
,,,,,,,,
