K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61,KALIMANTAN BARAT,,,,,,,
61.08,KAB. LANDAK,,,13,0,156,"8.430,711","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
61.08.01,,,,1Ngabang,-,19,,
61.08.01.2001,,,,,,1 Hilir Kantor,,
61.08.01.2002,,,,,,2 Hilir Tengah,,
61.08.01.2003,,,,,,3 Raja,,
61.08.01.2004,,,,,,4 Mungguk,,
61.08.01.2005,,,,,,5 Amboyo Utara,,
61.08.01.2006,,,,,,6 Sungai Keli,,
61.08.01.2007,,,,,,7 Rasan,,
61.08.01.2008,,,,,,8 Mu'un,,
61.08.01.2009,,,,,,9 Ambarang,,
61.08.01.2010,,,,,,10 Engkadu,,
61.08.01.2011,,,,,,11 Amang,,
61.08.01.2012,,,,,,12 Penyaho Dangku,,
61.08.01.2013,,,,,,13 Antan Rayan,,
61.08.01.2014,,,,,,14 Amboyo Inti,,
61.08.01.2015,,,,,,15 Tebedak,,
61.08.01.2016,,,,,,16 Temiang Sawi,,
61.08.01.2017,,,,,,17 Amboyo Selatan,,
61.08.01.2018,,,,,,18 Sebirang,,
61.08.01.2019,,,,,,19 Pak Mayam,,
,,,,,,Balai Peluntan,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Dara Itam I,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Pawis Hilir,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Tubang Raeng,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Jelimpo,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Mandor Kiru,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Kayu Ara,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Angan Tembawang,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Temahar,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Sekais,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Kersik Belantian,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Nyi'in,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
,,,,,,Papung,,"Menjadi wil. Kec. Jelimpo, Perda No. 7/2006"
61.08.02,,,,2Mempawah Hulu,-,17,,
61.08.02.2001,,,,,,1 Karangan,,
,,,,,,,,
