K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
81.03.04.2002,,,,,,2 Rumah Salut,,"Perbaikan nama desa semula Rumahsalut menjadi Rumah Salut sesuai
Perda Kab. Kepulauan Tanimbar No,10 Tahun 2021."
81.03.04.2003,,,,,,3 Welutu,,
81.03.04.2004,,,,,,4 Themin,,
81.03.04.2005,,,,,,5 Weratan,,
81.03.04.2006,,,,,,6 Wermatang,,
81.03.04.2007,,,,,,7 Otemer,,"Perubahan nama desa semula Batu Putih menjadi Otemer, sesuai:
Perda Kab. Kepulauan Tanimbar No.10/2021; dan
Surat Pemdes No. 146/3603/BPD Tanggal 14 Juli 2022."
81.03.04.2008,,,,,,8 Makatian,,
81.03.04.2009,,,,,,9 Marantutul,,Pemekaran Desa Batu Putih Perda No. 7/2012
81.03.05,,,,5Tanimbar Utara,-,8,,
81.03.05.2001,,,,,,1 Lelingluan,,
81.03.05.2002,,,,,,2 Ritabel,,
81.03.05.2003,,,,,,3 Ridool,,
81.03.05.2004,,,,,,4 Watidal,,
81.03.05.2005,,,,,,5 Keliobar,,"Koreksi nama Lampiran Srt Sekda Maluku No 117/Pem/2017 TGL 26
APRIL 2017 dan Srt Ditjen Pemdes No 146/3672/BPD tgl 21 Juni 2017
Perbaikan nama desa semula Kilobar menjadi Keliobar sesuai Perda
Kab. Kepulauan Tanimbar No,10 Tahun 2021."
81.03.05.2006,,,,,,6 Kelaan,,
81.03.05.2007,,,,,,7 Lamdesar Barat,,
81.03.05.2008,,,,,,8 Lamdesar Timur,,
81.03.06,,,,6Fordata,-,6,,"Perubahan nama kecamatan semula Yaru menjadi Fordata sesuai
Perda Kab. Kepulauan Tanimbar No.10/2021."
81.03.06.2001,,,,,,1 Romean,,
81.03.06.2002,,,,,,2 Rumngeur,,
81.03.06.2003,,,,,,3 Awear,,
81.03.06.2004,,,,,,4 Sofyanin,,
81.03.06.2005,,,,,,5 Walerang,,
81.03.06.2006,,,,,,6 Adodo Fordata,,
81.03.07,,,,7Wuar Labobar,-,11,,Perda Kab. Kepulauan Tanimbar No.10/2021.
81.03.07.2001,,,,,,1 Abat,,
81.03.07.2002,,,,,,2 Labobar,,
,,,,,,Nurkat,,Menjadi wil. Kec. Molu Maru Perda No. 12/2011
,,,,,,Tutunametal,,Menjadi wil. Kec. Molu Moru Perda No. 12/2011
,,,,,,Wulmasa,,Menjadi wil. Kec. Molu Maru Perda No. 12/2011
,,,,,,Adodo Molo,,Menjadi wil. Kec. Molu Moru Perda No. 12/2011
,,,,,,Wedangkou,,Menjadi wil. Kec. Molu Moru Perda No. 12/2011
81.03.07.2008,,,,,,3 Watmasa,,
81.03.07.2009,,,,,,4 Awear Rumngeur,,"Perbaikan nama desa semula Awear Rumangeur menjadi Awear
Rumngeur sesuai Perda Kab. Kepulauan Tanimbar No.10/2021."
,,,,,,,,
