K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.26,KAB. BANGKALAN,,,18,8,273,"1.301,030","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.26.01,,,,1Bangkalan,7,6,,
35.26.01.1001,,,,,1Mlajah,,,
35.26.01.1002,,,,,2Kemayoran,,,
35.26.01.1003,,,,,3Pangeranan,,,
35.26.01.1004,,,,,4Demangan,,,
35.26.01.1005,,,,,5Kraton,,,
35.26.01.1006,,,,,6Pejagan,,,
35.26.01.1007,,,,,7Bancaran,,,
35.26.01.2008,,,,,,1 Sembilangan,,
35.26.01.2009,,,,,,2 Ujung Piring,,
35.26.01.2010,,,,,,3 Kramat,,
35.26.01.2011,,,,,,4 Martajasah,,
35.26.01.2012,,,,,,5 Sabiyan,,
35.26.01.2013,,,,,,6 Gebang,,
35.26.02,,,,2Socah,-,11,,
35.26.02.2001,,,,,,1 Socah,,
35.26.02.2002,,,,,,2 Keleyan,,
35.26.02.2003,,,,,,3 Bilaporah,,
35.26.02.2004,,,,,,4 Parseh,,
35.26.02.2005,,,,,,5 Jaddih,,
35.26.02.2006,,,,,,6 Buluh,,
35.26.02.2007,,,,,,7 Junganyar,,
35.26.02.2008,,,,,,8 Dakiring,,
35.26.02.2009,,,,,,9 Petaonan,,
35.26.02.2010,,,,,,10 Pernajuh,,
35.26.02.2011,,,,,,11 Saggra Agung,,"Koreksi nama, srt Sekda Kab Bangkalan No 141/915/433.204/2016 tgl
17 Juni 2016"
35.26.03,,,,3Burneh,1,11,,
35.26.03.2001,,,,,,1 Burneh,,
35.26.03.2002,,,,,,2 Langkap,,
35.26.03.2003,,,,,,3 Banangkah,,
35.26.03.2004,,,,,,4 Alaskembang,,"Koreksi nama, srt Sekda Kab Bangkalan No 141/915/433.204/2016 tgl
17 Juni 2016"
35.26.03.1005,,,,,1Tunjung,,,
35.26.03.2006,,,,,,5 Arok,,
35.26.03.2007,,,,,,6 Kapor,,
