K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63,KALIMANTAN SELATAN,,,,,,,
63.72,KOTA BANJARBARU,,,5,20,0,"305,153","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,,,,Banjarbaru,,,,"Menjadi Wil. Kec. Banjar Baru Selatan dan Utara, Perda 3/2007"
,,,,,,Laktobat Utara,,"Menjadi wil. Kec. Banjarbaru Utara, Perda No. 4/2007"
,,,,,,Banjarbaru Kota,,"Menjadi Kel. Guntung Paikat & Kemuning, Perda No. 3/2007"
,,,,,,Banjarbaru Utara,,"Menjadi Kel. Mentaos & Komet, Perda No. 3/2007"
,,,,,,Sungai Besar,,"Menjadi wil. Kec. Banjarbaru Selatan, Perda No. 4/2007"
,,,,,,Sungai Ulin,,"Menjadi wil. Kec. Banjarbaru Utara, Perda No. 4/2007"
,,,,,,Laktobat Selatan,,"Menjadi wil. Kec. Banjarbaru Selatan, Perda No. 4/2007"
,,,,,Guntung Paikat,,,"Perda No. 3/2007, Menjadi wil. Kec. Banjarbaru Selatan, Perda No.
4/2007"
,,,,,Kemuning,,,"Perda No. 3/2007, Menjadi wil. Kec. Banjarbaru Selatan, Perda No.
4/2007"
,,,,,Mentaos,,,"Perda No. 3/2007, Menjadi wil. Kec. Banjarbaru Utara, Perda No.
4/2007"
,,,,,Komet,,,"Perda No. 3/2007, Menjadi wil. Kec. Banjarbaru Utara, Perda No.
4/2007"
63.72.02,,,,1Landasan Ulin,4,-,,
,,,,,Landasan Ulin Barat,,,"Menjadi wil. Kec. Liang Anggang, Perda No. 4/2007"
,,,,,Landasan Ulin Tengah,,,"Menjadi wil. Kec. Liang Anggang, Perda No. 4/2007"
63.72.02.1003,,,,,1Landasan Ulin Timur,,,
63.72.02.1004,,,,,2Guntung Payung,,,
63.72.02.1005,,,,,3Guntung Manggis,,,
63.72.02.1006,,,,,4Syamsudin Noor,,,
,,,,,Landasan Ulin Utara,,,"Menjadi wil. Kec. Liang Anggang, Perda No. 4/2007"
,,,,,Landasan Ulin Selatan,,,"Perda No. 3/2007, Menjadi wil. Kec. Liang Anggang, Perda No. 4/2007"
63.72.03,,,,2Cempaka,4,-,,
63.72.03.1001,,,,,1Palam,,,
63.72.03.1002,,,,,2Bangkal,,,
63.72.03.1003,,,,,3Sungai Tiung,,,
63.72.03.1004,,,,,4Cempaka,,,
63.72.04,,,,3Banjarbaru Utara,4,-,,Perda No. 4/2007
63.72.04.1001,,,,,1Loktabat Utara,,,Semula wil. Kec. Banjarbaru
63.72.04.1002,,,,,2Mentaos,,,Semula wil. Kec. Banjarbaru
63.72.04.1003,,,,,3Komet,,,Semula wil. Kec. Banjarbaru
63.72.04.1004,,,,,4Sungai Ulin,,,Semula wil. Kec. Banjarbaru
63.72.05,,,,4Banjarbaru Selatan,4,-,,Perda No. 4/2007
63.72.05.1001,,,,,1Sungai Besar,,,Semula wil. Kec. Banjarbaru
,,,,,,,,
