K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71,SULAWESI UTARA,,,,,,,
71.07,KAB. MINAHASA TENGGARA,,,12,9,135,"753,136","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
71.07.01,,,,1Ratahan,9,2,,Semula wil. Kab Minahasa Selatan
,,,,,,Liwutung,,Menjadi Wil. Kec. Pasan Perda No. 22/2009
,,,,,,Towuntu,,Menjadi Wil. Kec. Pasan Perda No. 22/2009
71.07.01.2003,,,,,,1 Rasi,,
71.07.01.1004,,,,,1Tosuraya,,,
71.07.01.1005,,,,,2Wawali,,,
,,,,,,Wioi,,Menjadi Wil. Kec. Ratahan Timur Perda No. 22/2009
,,,,,,Wongkay,,Menjadi Wil. Kec. Ratahan Timur Perda No. 22/2009
71.07.01.1008,,,,,3Lowu Dua,,,
71.07.01.1009,,,,,4Lowu Satu,,,
,,,,,,Pangu,,Menjadi Wil. Kec. Ratahan Timur Perda No. 22/2009
,,,,,,Tolombukan,,Menjadi Wil. Kec. Pasan Perda No. 22/2009
,,,,,,Poniki,,Menjadi Wil. Kec. Pasan Perda No. 22/2009
,,,,,,Maulit,,Menjadi Wil. Kec. Pasan Perda No. 22/2009
,,,,,,Tolombukan Satu,,Menjadi Wil. Kec. Pasan Perda No. 22/2009
,,,,,,Towuntu Timur,,Menjadi Wil. Kec. Pasan Perda No. 22/2009
71.07.01.1016,,,,,5Lowu Utara,,,"PMD, Perda No. 21/2009"
71.07.01.1017,,,,,6Nataan,,,"PMD, Perda No. 21/2009"
71.07.01.1018,,,,,7Tosuraya Barat,,,"PMD, Perda No. 21/2009"
71.07.01.1019,,,,,8Tosuraya Selatan,,,"PMD, Perda No. 21/2009"
71.07.01.1020,,,,,9Wawali Pasan,,,"PMD, Perda No. 21/2009"
71.07.01.2021,,,,,,2 Rasi Satu,,"PMD, Perda No. 20/2009"
71.07.02,,,,2Pusomaen,-,15,,Semula wil. Kab Minahasa Selatan
71.07.02.2001,,,,,,1 Tatengesan,,
71.07.02.2002,,,,,,2 Wiau,,
71.07.02.2003,,,,,,3 Bentenan,,
71.07.02.2004,,,,,,4 Tumbak,,
71.07.02.2005,,,,,,5 Makalu,,
71.07.02.2006,,,,,,6 Minanga,,
71.07.02.2007,,,,,,7 Minanga Satu,,
71.07.02.2008,,,,,,8 Bentenan Indah,,
71.07.02.2009,,,,,,9 Minanga Timur,,"PMD, Perda No. 20/2009"
71.07.02.2010,,,,,,10 Minanga Dua,,"PMD, Perda No. 20/2009"
71.07.02.2011,,,,,,11 Minanga Tiga,,"PMD, Perda No. 20/2009"
71.07.02.2012,,,,,,12 Makalu Selatan,,"PMD, Perda No. 20/2009"
,,,,,,,,
