Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
19.06.40006,Pulau Ayam Besar,,"03°04'26.33"" S 108°16'08.86"" T",
19.06.40007,Pulau Ayam Kecil,,"03°03'43.24"" S 108°16'37.37"" T",
19.06.40008,Pulau Babi,,"03°16'08.91"" S 107°59'36.86"" T",
19.06.40009,Pulau Bakau,,"02°41'12.99"" S 108°25'00.00"" T",
19.06.40010,Pulau Bakaujao,,"02°40'24.93"" S 108°25'23.92"" T",
19.06.40011,Pulau Batu Keturunan,,"03°04'40.39"" S 108°12'24.24"" T",
19.06.40012,Pulau Batuacok,,"03°12'14.61"" S 108°05'02.79"" T",
19.06.40013,Pulau Batuatuat,,"03°15'52.89"" S 107°58'22.90"" T",
19.06.40014,Pulau Batubedaun,,"03°16'23.22"" S 107°59'07.82"" T",
19.06.40015,Pulau Batuburok,,"02°45'10.29"" S 108°16'22.53"" T",
19.06.40016,Pulau Batuitam,,"03°14'04.18"" S 108°04'51.35"" T",
19.06.40017,Pulau Batumalang,,"03°17'04.65"" S 107°59'43.36"" T",
19.06.40018,Pulau Batumalang Tanjungpiatu,,"03°14'05.10"" S 108°04'50.70"" T",
19.06.40019,Pulau Batungampar,,"03°12'40.37"" S 107°56'28.72"" T",
19.06.40020,Pulau Batupakau,,"03°12'14.38"" S 108°04'58.21"" T",
19.06.40021,Pulau Batuperapera,,"03°16'27.02"" S 107°59'06.87"" T",
19.06.40022,Pulau Batupulas,,"02°34'09.41"" S 107°56'44.19"" T",
19.06.40023,Pulau Batupute,,"03°12'15.98"" S 108°04'57.43"" T",
19.06.40024,Pulau Baturiung,,"02°33'53.44"" S 107°56'13.04"" T",
19.06.40025,Pulau Batusuaklumpur,,"02°34'04.54"" S 107°56'52.36"" T",
19.06.40026,Pulau Batutigetukuk,,"03°12'17.31"" S 108°05'00.42"" T",
19.06.40027,Pulau Batutinde,,"03°14'04.62"" S 108°04'52.06"" T",
19.06.40028,Pulau Batutinggi,,"03°15'50.58"" S 107°57'37.95"" T",
19.06.40029,Pulau Batutugang,,"03°15'51.71"" S 107°58'22.74"" T",
19.06.40030,Pulau Bayan,,"03°07'26.00"" S 107°53'26.99"" T",
19.06.40031,Pulau Belukut,,"03°18'40.00"" S 108°24'32.00"" T",
19.06.40032,Pulau Berlian,,"02°34'14.76"" S 108°46'02.10"" T",
19.06.40033,Pulau Berukik Darat,,"03°13'56.48"" S 107°57'13.34"" T",
19.06.40034,Pulau Berukik Laut,,"03°13'37.99"" S 107°56'30.99"" T",
19.06.40035,Pulau Berukik Tengah,,"03°13'37.99"" S 107°56'43.00"" T",
19.06.40036,Pulau Berukik Tengah,,"03°13'16.37"" S 107°56'44.70"" T",
19.06.40037,Pulau Berumput,,"03°10'31.82"" S 107°55'17.03"" T",
19.06.40038,Pulau Bukulimau,,"02°48'42.99"" S 108°24'11.00"" T",
19.06.40039,Pulau Buronggantong,,"02°58'41.99"" S 108°16'50.00"" T",
19.06.40040,Pulau Campangkemudi,,"03°15'40.19"" S 107°57'34.16"" T",
19.06.40041,Pulau Gresik,,"02°35'07.57"" S 108°42'56.84"" T",
19.06.40042,Pulau Gusong Cine,,"03°04'11.17"" S 108°12'44.87"" T",
19.06.40043,Pulau Gusongamer,,"03°11'13.07"" S 107°54'53.15"" T",
19.06.40044,Pulau Gusongcampangkemudi,,"03°15'57.27"" S 107°57'34.64"" T",
19.06.40045,Pulau Gusongmataris,,"03°12'05.28"" S 107°56'15.40"" T",
