K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.13.23.2011,,,,,,11 Tongas Kulon,,"Perbaikan nama desa semula Tongaskulon menjadi Tongas Kulon
sesuai Surat Bupati Probolinggo No. 135.8/162/426.31/2022 Tanggal
19 Juli 2022."
35.13.23.2012,,,,,,12 Curahtulis,,
35.13.23.2013,,,,,,13 Tambakrejo,,
35.13.23.2014,,,,,,14 Tanjungrejo,,
35.13.24,,,,24Lumbang,-,10,,
35.13.24.2001,,,,,,1 Sapih,,
35.13.24.2002,,,,,,2 Negororejo,,
35.13.24.2003,,,,,,3 Branggah,,
35.13.24.2004,,,,,,4 Lambangkuning,,
35.13.24.2005,,,,,,5 Wonogoro,,
35.13.24.2006,,,,,,6 Palangbesi,,
35.13.24.2007,,,,,,7 Boto,,
35.13.24.2008,,,,,,8 Lumbang,,
35.13.24.2009,,,,,,9 Tandonsentul,,
35.13.24.2010,,,,,,10 Purut,,
