NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,35.12.03,3 Suboh,,,,,,8,,,
,35.12.04,4 Mlandingan,,,,,,7,,,
,35.12.05,5 Kendit,,,,,,7,,,
,35.12.06,6 Panarukan,,,,,,8,,,
,35.12.07,7 Situbondo,,,,,2,4,,,
,35.12.08,8 Panji,,,,,2,10,,,
,35.12.09,9 Mangaran,,,,,,6,,,
,35.12.10,10 Kapongan,,,,,,10,,,
,35.12.11,11 Arjasa,,,,,,8,,,
,35.12.12,12 Jangkar,,,,,,8,,,
,35.12.13,13 Asembagus,,,,,,10,,,
,35.12.14,14 Banyuputih,,,,,,5,,,
,35.12.15,15 Sumbermalang,,,,,,9,,,
,35.12.16,16 Banyuglugur,,,,,,7,,,
,35.12.17,17 Bungatan,,,,,,7,,,
,35.13,13 KAB. PROBOLINGGO,Kraksaan,,,24,5,325,1.725,1.158.477,"Pemindahan Ibukota PP No. 2/2010
Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,35.13.01,1 Sukapura,,,,,,12,,,
,35.13.02,2 Sumber,,,,,,9,,,
,35.13.03,3 Kuripan,,,,,,7,,,
,35.13.04,4 Bantaran,,,,,,10,,,
,35.13.05,5 Leces,,,,,,10,,,
,35.13.06,6 Banyuanyar,,,,,,14,,,
,35.13.07,7 Tiris,,,,,,16,,,
,35.13.08,8 Krucil,,,,,,14,,,
,35.13.09,9 Gading,,,,,,19,,,
,35.13.10,10 Pakuniran,,,,,,17,,,
,35.13.11,11 Kotaanyar,,,,,,13,,,
,35.13.12,12 Paiton,,,,,,20,,,
,35.13.13,13 Besuk,,,,,,17,,,
,35.13.14,14 Kraksaan,,,,,5,13,,,
,35.13.15,15 Krejengan,,,,,,17,,,
,35.13.16,16 Pejarakan,,,,,,12,,,
,35.13.17,17 Maron,,,,,,18,,,
