K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92,PAPUA BARAT,,,,,,,
92.09,KAB. TAMBRAUW,,,29,0,216,"11.954,818","Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
92.09.01,,,,1Fef,-,10,,Semula wil. Kab. Sorong
92.09.01.2001,,,,,,1 Fef,,
,,,,,,Ases,,Menjadi Wilayah Kecamatan Ases Perda No 16/2011
92.09.01.2003,,,,,,2 Wayo,,
92.09.01.2004,,,,,,3 Syubun,,Perda No. 22/2008 dari Kab. Sorong
,,,,,,Mawor,,Menjadi Wil Kec Miyah Selatan Perda No 16/2011
92.09.01.2006,,,,,,4 Sikor,,Perda No. 22/2008 dari Kab. Sorong
,,,,,,Asuon,,Menjadi Wilayah Kecamatan Ases Perda No 16/2011
,,,,,,Safoetiek,,Menjadi Wilayah Kecamatan Ases Perda No 16/2011
,,,,,,Frasayoah,,Menjadi Wilayah Kecamatan Ases Perda No 16/2011
92.09.01.2010,,,,,,5 Ibe,,Pemekaran sebagian wil Desa Fef Perda No 15 tahun 2011
92.09.01.2011,,,,,,6 Syunam,,Pemekaran sebagian wil Desa Syubun Perda No 15 tahun 2011
92.09.01.2012,,,,,,7 Banfot,,Pemekaran sebagian wil Desa Syubun Perda No 15 tahun 2011
92.09.01.2013,,,,,,8 Iwin,,Pemekaran sebagian wil Desa Wayo Perda No 15 tahun 2011
92.09.01.2014,,,,,,9 Esyum,,Pemekaran sebagian wil Desa Wayo Perda No 15 tahun 2011
92.09.01.2015,,,,,,10 Imor,,Pemekaran sebagian wil Desa Wayo Perda No 15 tahun 2011
92.09.02,,,,2Miyah,-,5,,Semula wil. Kab. Sorong
92.09.02.2001,,,,,,1 Siakwa,,
,,,,,,Ruvewes,,Menjadi wilkec Miyah Selatan Perda No 4/2017
,,,,,,Tabamsere,,Menjadi Wilayah Kecamatan Wilhem Roumbouts Perda No 16/2011
,,,,,,Miri,,Menjadi Wilayah Kecamatan Ireres Perda No No 16/2011
,,,,,,Yabuow,,Menjadi wilkec Miyah Selatan Perda No 4/2017
92.09.02.2006,,,,,,2 Aibogiar,,"Koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi."
,,,,,,Meis,,Menjadi Wilayah Kecamatan Ireres Perda No No 16/2011
92.09.02.2008,,,,,,3 Ayae,,Perda No. 22/2008 dari Kab. Sorong
,,,,,,Ruf,,Menjadi Wilayah Kecamatan Miyah Selatan Perda No16/2011
,,,,,,Ayamane,,Menjadi Wilayah Kecamatan Miyah Selatan Perda No 16/2011
,,,,,,Hobiah,,Menjadi wilkec Senopi Perda No 4/2017
,,,,,,Sayam,,Menjadi Wilayah Kecamatan Wilhem Roumbouts Perda No 16/2011
92.09.02.2013,,,,,,4 Ayawit,,"Pemekaran sebagian wil Desa Siakwa, Perda No 15 tahun 2011"
92.09.02.2014,,,,,,5 Aifair,,"Pemekaran sebagian wil Desa Siakwa, Perda No 15 tahun 2011"
,,,,,,Aifamas,,Menjadi Wilayah Kecamatan Ireres Perda No No 16/2011
,,,,,,Meinad,,Menjadi Wilayah Kecamatan Ireres Perda No 16/2011
,,,,,,Ifiam,,Menjadi Wil Kec Ireres Perda No 16/2011
,,,,,,,,
