K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18,LAMPUNG,,,,,,,
18.07,KAB. LAMPUNG TIMUR,,,24,0,264,"3.860,920","Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
18.07.01,,,,1Sukadana,-,20,,
18.07.01.2001,,,,,,1 Sukadana,,"Menjadi Desa, Perbup. No. 23/2007"
18.07.01.2002,,,,,,2 Pakuan Aji,,
18.07.01.2003,,,,,,3 Bumi Nabung Udik,,
18.07.01.2004,,,,,,4 Rajabasa Batanghari,,
18.07.01.2005,,,,,,5 Negara Nabung,,"Menjadi Desa, Perbup. No. 23/2007"
18.07.01.2006,,,,,,6 Terbangi Marga,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.07.01.2007,,,,,,7 Mataram Marga,,"Menjadi Desa, Perbup. No. 23/2007"
18.07.01.2008,,,,,,8 Pasar Sukadana,,"Menjadi Desa, Perbup. No. 23/2007. Koreksi nama, ND Rekom No
140/4495/BPD tanggal 29 Juni 2016"
18.07.01.2009,,,,,,9 Surabaya Udik,,
18.07.01.2010,,,,,,10 Rantau Jaya Udik,,
18.07.01.2011,,,,,,11 Muara Jaya,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.07.01.2012,,,,,,12 Sukadana Ilir,,"Menjadi Desa, Perbup. No. 23/2007"
18.07.01.2013,,,,,,13 Bumi Ayu,,
18.07.01.2014,,,,,,14 Sukadana Timur,,
18.07.01.2015,,,,,,15 Rantau Jaya Udik II,,
18.07.01.2016,,,,,,16 Putra Aji II,,
18.07.01.2017,,,,,,17 Putra Aji I,,Perda No. 20/2007
18.07.01.2018,,,,,,18 Sukadana Selatan,,"Pemekaran sebagian Desa Sukadana, Perda No. 4/2011"
18.07.01.2019,,,,,,19 Sukadana Jaya,,"Pemekaran sebagian Desa Sukadana, Perda No. 4/2011"
18.07.01.2020,,,,,,20 Sukadana Tengah,,"Pemekaran sebagian Desa Sukadana, Perda No. 4/2011"
18.07.02,,,,2Labuhan Maringgai,-,11,,
18.07.02.2001,,,,,,1 Labuhan Maringgai,,
18.07.02.2002,,,,,,2 Muara Gading Mas,,
18.07.02.2003,,,,,,3 Sriminosari,,
18.07.02.2004,,,,,,4 Bandar Negeri,,
18.07.02.2005,,,,,,5 Karya Makmur,,
18.07.02.2006,,,,,,6 Karya Tani,,
18.07.02.2007,,,,,,7 Margasari,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.07.02.2008,,,,,,8 Sukorahayu,,
18.07.02.2009,,,,,,9 Srigading,,
18.07.02.2010,,,,,,10 Karang Anyar,,
18.07.02.2011,,,,,,11 Maringgai,,
18.07.03,,,,3Jabung,-,15,,
,,,,,,,,
