NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,35.22.27,27 Sekar,,,,,,6,,,
,35.22.28,28 Gayam,,,,,,12,,,Pemekaran Kec. Kalitidu Perda No. 22/2011
,35.23,23 KAB. TUBAN,Tuban,,,20,17,311,1.974,1.224.357,"Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,35.23.01,1 Kenduruan,,,,,,9,,,
,35.23.02,2 Jatirogo,,,,,,18,,,
,35.23.03,3 Bangilan,,,,,,14,,,
,35.23.04,4 Bancar,,,,,,24,,,
,35.23.05,5 Senori,,,,,,12,,,
,35.23.06,6 Tambakboyo,,,,,,18,,,
,35.23.07,7 Singgahan,,,,,,12,,,
,35.23.08,8 Kerek,,,,,,17,,,
,35.23.09,9 Parengan,,,,,,18,,,
,35.23.10,10 Montong,,,,,,13,,,
,35.23.11,11 Soko,,,,,,23,,,
,35.23.12,12 Jenu,,,,,,17,,,
,35.23.13,13 Merakurak,,,,,,19,,,
,35.23.14,14 Rengel,,,,,,16,,,
,35.23.15,15 Semanding,,,,,2,15,,,
,35.23.16,16 Tuban,,,,,14,3,,,
,35.23.17,17 Plumpang,,,,,,18,,,
,35.23.18,18 Palang,,,,,1,18,,,
,35.23.19,19 Widang,,,,,,16,,,
,35.23.20,20 Grabagan,,,,,,11,,,Perda No. 27 /2003
,35.24,24 KAB. LAMONGAN,Lamongan,,,27,12,462,1.753,1.380.854,"Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,35.24.01,1 Sukorame,,,,,,9,,,
,35.24.02,2 Bluluk,,,,,,9,,,
,35.24.03,3 Modo,,,,,,17,,,
,35.24.04,4 Ngimbang,,,,,,19,,,
,35.24.05,5 Babat,,,,,2,21,,,
,35.24.06,6 Kedungpring,,,,,,23,,,
,35.24.07,7 Brondong,,,,,1,9,,,
,35.24.08,8 Laren,,,,,,20,,,
,35.24.09,9 Sekaran,,,,,,21,,,
