K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
75,GORONTALO,,,,,,,
75.01,KAB. GORONTALO,,,19,14,191,"2.160,364","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
75.01.01,,,,1Limboto,14,-,,
75.01.01.1001,,,,,1Kayubulan,,,"Koreksi nama Srt Sekda No 100/1223/Pem, tgl 14 April 2016"
75.01.01.1002,,,,,2Kayumerah,,,"Koreksi nama Srt Sekda No 100/1223/Pem, tgl 14 April 2016"
75.01.01.1003,,,,,3Hunggaluwa,,,
75.01.01.1004,,,,,4Bolihuangga,,,
75.01.01.1005,,,,,5Hepuhulawa,,,
75.01.01.1006,,,,,6Hutuo,,,
75.01.01.1007,,,,,7Dutulanaa,,,
75.01.01.1008,,,,,8Tenilo,,,
75.01.01.1009,,,,,9Biyonga,,,
75.01.01.1010,,,,,10Bongohulawa,,,
75.01.01.1011,,,,,11Bulota,,,
75.01.01.1012,,,,,12Malahu,,,
75.01.01.1013,,,,,13Tilihuwa,,,Pemekaran Kel. Kayumerah Perda No. 2/2010
75.01.01.1014,,,,,14Polohungo,,,Pemekaran Kel. Biyonga Perda No. 3/2010
75.01.02,,,,2Telaga,-,9,,
,,,,,,Tualango,,"Menjadi wil. Kec. Tilango, Perda No. 38/2007"
,,,,,,Dulomo,,"Menjadi wil. Kec. Tilango, Perda No. 38/2007"
,,,,,,Tilote,,"Menjadi wil. Kec. Tilango, Perda No. 38/2007"
,,,,,,Tabumela,,"Menjadi wil. Kec. Tilango, Perda No. 38/2007"
,,,,,,Ilotidea,,"Menjadi wil. Kec. Tilango, Perda No. 38/2007"
,,,,,,Lauwonu,,"Menjadi wil. Kec. Tilango, Perda No. 38/2007"
,,,,,,Tenggela,,"Menjadi wil. Kec. Tilango, Perda No. 38/2007"
,,,,,,Hutadaa,,"Menjadi wil. Kec. Talaga Jaya, Perda No. 1/2008"
,,,,,,Buhu,,"Menjadi wil. Kec. Talaga Jaya, Perda No. 1/2008"
,,,,,,Luwoo,,"Menjadi wil. Kec. Talaga Jaya, Perda No. 1/2008"
75.01.02.2011,,,,,,1 Bulila,,
,,,,,,Bunggalo,,"Menjadi wil. Kec. Talaga Jaya, Perda No. 1/2008"
,,,,,,Bulota,,"Menjadi wil. Kec. Talaga Jaya, Perda No. 1/2008"
75.01.02.2014,,,,,,2 Mongolato,,
75.01.02.2015,,,,,,3 Luhu,,
75.01.02.2016,,,,,,4 Hulawa,,
75.01.02.2017,,,,,,5 Pilohayanga,,
75.01.02.2018,,,,,,6 Dulamayo Selatan,,
75.01.02.2019,,,,,,7 Dulamayo Barat,,Perda No. 42/2007
,,,,,,,,
