K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.16.03.2006,,,,,,3 Menanggini,,
11.16.03.2007,,,,,,4 Tanjung Karang,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
,,,,,,Pantai Perlak,,"Menjadi wil. Kec. Sekerak, Qanun No. 6/2006"
11.16.03.2009,,,,,,5 Bundar,,
,,,,,,Kebon Batang Ara,,"Menjadi wil. Kec. Sekerak, Qanun No. 6/2006"
11.16.03.2011,,,,,,6 Dalam,,
11.16.03.2012,,,,,,7 Tanah Terban,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.16.03.2013,,,,,,8 Air Tenang,,
11.16.03.2014,,,,,,9 Johar,,
11.16.03.2015,,,,,,10 Tupah,,
11.16.03.2016,,,,,,11 Banai,,
11.16.03.2017,,,,,,12 Rantau Panjang,,
11.16.03.2018,,,,,,13 Medang Ara,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.16.03.2019,,,,,,14 Pahlawan,,
11.16.03.2020,,,,,,15 Alur Selalas,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.16.03.2021,,,,,,16 Paya Tampah,,
11.16.03.2022,,,,,,17 Alur Baung,,
11.16.03.2023,,,,,,18 Kebun Tanah Terban,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.16.03.2024,,,,,,19 Kebun Medang Ara,,
11.16.03.2025,,,,,,"20 Kebun Afdeling
Seleleh",,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.16.03.2026,,,,,,21 Paya Awe,,
11.16.03.2027,,,,,,22 Simpang Empat,,
11.16.03.2028,,,,,,23 Paya Kulbi,,
11.16.03.2029,,,,,,24 Alur Bemban,,
11.16.03.2030,,,,,,25 Paya Meta,,
11.16.03.2031,,,,,,26 Tanjung Seumantoh,,"Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.16.03.2032,,,,,,27 Bukit Keranji,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.16.03.2033,,,,,,"28 Kebun Tanjung
Seumantoh",,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.16.03.2034,,,,,,29 Bukit Panjang,,
,,,,,,,,
