Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
35.07.40088,Pulau Sumenggung Tengah,,"08°26'33.08"" S 112°40'01.80"" T",TBP
35.07.40089,Pulau Sumenggung Timur,,"08°26'32.34"" S 112°40'05.96"" T",TBP
35.07.40090,Pulau Sunglon,,"08°27'32.98"" S 112°41'41.84"" T",TBP
35.07.40091,Pulau Tangio,,"08°25'22.69"" S 112°45'16.27"" T",TBP
35.07.40092,Pulau Tangis,,"08°26'39.79"" S 112°38'41.41"" T",TBP
35.07.40093,Pulau Tanjungalangalang,,"08°24'08.22"" S 112°48'37.28"" T",TBP
35.07.40094,Pulau Tanjungbengkok,,"08°26'53.35"" S 112°39'06.25"" T",TBP
35.07.40095,Pulau Tanjungendek,,"08°27'20.96"" S 112°40'30.96"" T",TBP
35.07.40096,Pulau Tanjungkembang,,"08°27'04.39"" S 112°38'30.07"" T",TBP
35.07.40097,Pulau Tanjungmanuk,,"08°21'56.58"" S 112°56'50.73"" T",TBP
35.07.40098,Pulau Tanjungmotor Dua,,"08°26'54.69"" S 112°38'13.24"" T",TBP
35.07.40099,Pulau Tanjungmotor Satu,,"08°26'51.84"" S 112°38'13.76"" T",TBP
35.07.40100,Pulau Tanjungndek,,"08°27'04.19"" S 112°39'08.17"" T",TBP
35.07.40101,Pulau Tanjungserguk,,"08°27'56.36"" S 112°42'12.45"" T",TBP
35.07.40102,Pulau Tenger,,"08°22'58.49"" S 112°55'56.53"" T",TBP
35.07.40103,Pulau Watubolong Dua,,"08°27'17.84"" S 112°40'34.83"" T",TBP
35.07.40104,Pulau Watubolong Satu,,"08°27'16.02"" S 112°40'37.35"" T",TBP
35.07.40105,Pulau Watubolong Tiga,,"08°27'13.59"" S 112°40'42.88"" T",TBP
35.07.40106,Pulau Watudoro,,"08°24'04.29"" S 112°31'15.64"" T",TBP
35.07.40107,Pulau Watugrejo Cilik,,"08°21'38.89"" S 112°56'59.81"" T",TBP
35.07.40108,Pulau Watugrejo Gede,,"08°21'46.05"" S 112°56'53.05"" T",TBP
35.07.40109,Pulau Watujelen,,"08°26'48.32"" S 112°40'39.27"" T",TBP
35.07.40110,Pulau Waturante,,"08°25'01.44"" S 112°45'03.11"" T",TBP
35.07.40111,Pulau Watureges,,"08°23'55.63"" S 112°31'08.50"" T",TBP
35.07.40112,Pulau Watuselok,,"08°23'50.61"" S 112°30'47.12"" T",TBP
35.07.40113,Pulau Watusemut,,"08°27'49.01"" S 112°42'03.28"" T",TBP
35.07.40114,Pulau Watusirah,,"08°23'49.87"" S 112°31'01.54"" T",TBP
35.07.40115,Pulau Watuteren,,"08°23'49.57"" S 112°31'07.06"" T",TBP
35.07.40116,Pulau Wisanggeni,,"08°24'18.11"" S 112°31'46.97"" T",TBP
35.07.40117,Pulau Lawang,,"08°23'44.28"" S 112°28'37.32"" T",
35.09,KAB. JEMBER,80,,
35.09.40001,Pulau Ampar,,"08°29'58.84"" S 113°37'02.93"" T",TBP
35.09.40002,Pulau Anakan,,"08°29'59.66"" S 113°39'43.18"" T",TBP
35.09.40003,Pulau Anakan Barat,,"08°29'58.02"" S 113°36'57.74"" T",TBP
35.09.40004,Pulau Anakan Timur,,"08°29'57.81"" S 113°36'58.42"" T",TBP
35.09.40005,Pulau Apit Kecil,,"08°29'56.68"" S 113°37'00.63"" T",TBP
35.09.40006,Pulau Bade,,"08°31'54.23"" S 113°42'10.39"" T",TBP
35.09.40007,Pulau Bandealit,,"08°31'56.70"" S 113°42'29.57"" T",TBP
35.09.40008,Pulau Batu,,"08°33'30.81"" S 113°49'03.57"" T",TBP
35.09.40009,Pulau Batu Kembar,,"08°31'12.32"" S 113°43'22.22"" T",TBP
