Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
19.01.40034,Pulau Kelapa,,"01°37'47.82"" S 105°42'50.60"" T",
19.01.40035,Pulau Keleang,,"01°48'31.00"" S 105°48'56.00"" T",
19.01.40036,Pulau Keliang,,"01°47'58.59"" S 105°50'37.05"" T",
19.01.40037,Pulau Kianak,,"01°47'59.47"" S 105°50'47.52"" T",
19.01.40038,Pulau Malangtunggal,,"01°35'00.65"" S 105°43'10.76"" T",
19.01.40039,Pulau Malangtut,,"01°55'03.50"" S 106°10'33.84"" T",
19.01.40040,Pulau Medang,,"02°13'56.98"" S 105°45'38.00"" T",
19.01.40041,Pulau Mengkubung,,"01°40'59.99"" S 105°44'11.00"" T",
19.01.40042,Pulau Mengkudu,,"01°29'39.99"" S 105°52'52.67"" T",
19.01.40043,Pulau Mentigi,,"01°31'41.98"" S 105°41'22.03"" T",
19.01.40044,Pulau Mentigi,,"01°31'49.81"" S 105°41'49.74"" T",
19.01.40045,Pulau Mundo,,"02°12'43.70"" S 105°46'22.51"" T",
19.01.40046,Pulau Padi,,"01°43'55.99"" S 105°45'23.00"" T",
19.01.40047,Pulau Paku,,"01°32'59.00"" S 105°58'41.92"" T",
19.01.40048,Pulau Pecah,,"01°37'54.27"" S 105°42'46.16"" T",
19.01.40049,Pulau Penyusuk,,"01°31'44.41"" S 105°41'39.46"" T",
19.01.40050,Pulau Punai,,"01°38'17.60"" S 105°44'48.80"" T",
19.01.40051,Pulau Punggur,,"01°35'56.00"" S 106°02'56.00"" T",
19.01.40052,Pulau Rusong,,"01°47'56.04"" S 105°50'30.11"" T",
19.01.40053,Pulau Simbang,,"01°42'02.00"" S 106°04'36.00"" T",
19.01.40054,Pulau Tanjungbatu,,"01°45'24.27"" S 106°05'40.16"" T",
19.01.40055,Pulau Tiga,,"01°45'19.28"" S 106°05'39.88"" T",
19.01.40056,Pulau Unut,,"01°40'34.56"" S 106°01'35.18"" T",
19.02,KAB. BELITUNG,161,,
19.02.40001,Pulau Airlabuh,,"02°33'17.59"" S 107°40'05.76"" T",
19.02.40002,Pulau Aji,,"02°32'55.32"" S 107°39'02.99"" T",
19.02.40003,Pulau Aji,,"03°03'07.99"" S 107°23'35.99"" T",
19.02.40004,Pulau Alang Anak,,"02°47'22.30"" S 107°38'26.89"" T",
19.02.40005,Pulau Alang Induk,,"02°47'32.16"" S 107°38'22.57"" T",
19.02.40006,Pulau Anak,,"02°57'01.53"" S 107°31'09.98"" T",
19.02.40007,Pulau Anak Bayan Duak,,"02°55'25.95"" S 107°26'00.94"" T",
19.02.40008,Pulau Anak Gusong Bugis,,"02°46'11.41"" S 107°36'12.66"" T",
19.02.40009,Pulau Anak Gusong Teritip,,"02°46'14.70"" S 107°36'09.78"" T",
19.02.40010,Pulau Anak Kalimambang,,"02°46'41.07"" S 107°32'16.03"" T",
19.02.40011,Pulau Anak Naduk,,"02°58'19.85"" S 107°25'39.95"" T",
19.02.40012,Pulau Anak Ru Duak,,"03°00'01.86"" S 107°30'24.67"" T",
19.02.40013,Pulau Anak Ru Sikok,,"02°59'56.13"" S 107°30'14.49"" T",
19.02.40014,Pulau Anak Ru Tige,,"03°00'05.77"" S 107°30'28.68"" T",
19.02.40015,Pulau Asau,,"02°33'10.71"" S 107°42'25.88"" T",
19.02.40016,Pulau Aur,,"02°59'41.17"" S 107°13'54.62"" T",
