K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.02.06.2014,,,,,,6 Semayap,,
63.02.06.2015,,,,,,7 Dirgahayu,,
,,,,,,Sebatung,,Menjadi wil. Kec. Pulaulaut Sigam sesuai Perda No. 5/2019.
,,,,,,Baharu Utara,,Menjadi wil. Kec. Pulaulaut Sigam sesuai Perda No. 5/2019.
,,,,,,Tirawan,,Menjadi wil. Kec. Pulaulaut Sigam sesuai Perda No. 5/2019.
,,,,,,Hilir Muara,,Menjadi wil. Kec. Pulaulaut Sigam sesuai Perda No. 5/2019.
,,,,,,Sigam,,Menjadi wil. Kec. Pulaulaut Sigam sesuai Perda No. 5/2019.
,,,,,,Sarang Tiung,,Menjadi wil. Kec. Pulaulaut Sigam sesuai Perda No. 5/2019.
63.02.06.2022,,,,,,8 Gunung Ulin,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
,,,,,,Maniang,,
,,,,,,Gedambaan,,Menjadi wil. Kec. Pulaulaut Sigam sesuai Perda No. 5/2019.
63.02.06.2025,,,,,,9 Gunung Sari,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
,,,,,,Batuah,,Menjadi wil. Kec. Pulaulaut Sigam sesuai Perda No. 5/2019.
,,,,,,Pantai Baru,,"Menjadi wil. Kec. Pulau Laut Tengah, Perda No. 10/2003"
63.02.07,,,,7Kelumpang Selatan,-,9,,
,,,,,,Serongga,,"Menjadi wil. Kec. Kelumpang Hilir, Perda No. 10/2003"
,,,,,,Tarjun,,"Menjadi wil. Kec. Kelumpang Hilir, Perda No. 10/2003"
,,,,,,Langadai,,"Menjadi wil. Kec. Kelumpang Hilir, Perda No. 10/2003"
63.02.07.2004,,,,,,1 Tanjung Pangga,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.07.2005,,,,,,2 Pembelacanan,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.07.2006,,,,,,3 Sungai Nipah,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.07.2007,,,,,,4 Pantai,,
,,,,,,Pulau Panci,,"Menjadi wil. Kec. Kelumpang Hilir, Perda No. 10/2003"
63.02.07.2009,,,,,,5 Sangking Baru,,
,,,,,,Pelajau Baru,,"Menjadi wil. Kec. Kelumpang Hilir, Perda No. 10/2003"
,,,,,,Tegal Rejo,,"Menjadi wil. Kec. Kelumpang Hilir, Perda No. 10/2003"
,,,,,,Mandala,,"Menjadi wil. Kec. Kelumpang Hilir, Perda No. 10/2003"
,,,,,,Telaga Sari,,"Menjadi wil. Kec. Kelumpang Hilir, Perda No. 10/2003"
63.02.07.2014,,,,,,6 Suka Maju,,
63.02.07.2015,,,,,,7 Sungai Kupang Jaya,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.07.2016,,,,,,8 Pantai Baru,,
,,,,,,,,
