Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.15.40079,Pulau Kelor,,"08°32'49.99"" S 119°48'52.99"" T",TBP
53.15.40080,Pulau Kelor Komodo,,"08°32'33.00"" S 119°34'00.99"" T",TBP
53.15.40081,Pulau Keranga,,"08°32'12.23"" S 119°36'50.50"" T",TBP
53.15.40082,Pulau Klepor,,"08°31'05.00"" S 119°42'43.99"" T",TBP
53.15.40083,Pulau Kodang,,"08°44'11.26"" S 119°22'54.81"" T",TBP
53.15.40084,Pulau Komodo,,"08°34'36.99"" S 119°27'04.00"" T",BP
53.15.40085,Pulau Kukusan,,"08°33'01.00"" S 119°48'06.99"" T",BP
53.15.40086,Pulau Kukusan Besar,,"08°28'00.99"" S 119°52'00.99"" T",TBP
53.15.40087,Pulau Kukusan Waicicu,,"08°27'50.00"" S 119°52'09.99"" T",TBP
53.15.40088,Pulau Laali,,"08°46'00.00"" S 119°43'58.00"" T",TBP
53.15.40089,Pulau Labu Liang,,"08°44'57.30"" S 119°22'04.46"" T",
53.15.40090,Pulau Langkoi,,"08°44'35.00"" S 119°22'09.99"" T",TBP
53.15.40091,Pulau Langkoi Kidi,,"08°44'23.57"" S 119°22'12.50"" T",
53.15.40092,Pulau Lasa,,"08°35'56.00"" S 119°29'40.99"" T",TBP
53.15.40093,Pulau Lawa,,"08°37'27.99"" S 119°31'40.00"" T",TBP
53.15.40094,Pulau Lawang Kecil,,"08°36'56.90"" S 119°31'12.49"" T",
53.15.40095,Pulau Layaran,,"08°47'28.00"" S 119°36'58.00"" T",TBP
53.15.40096,Pulau Layaran Didiki,,"08°47'15.86"" S 119°36'43.39"" T",
53.15.40097,Pulau Lenga,,"08°36'00.00"" S 119°29'17.00"" T",TBP
53.15.40098,Pulau Lengang,,"08°41'15.00"" S 119°28'10.99"" T",TBP
53.15.40099,Pulau Lesong,,"08°47'48.70"" S 119°37'21.20"" T",
53.15.40100,Pulau Liang,,"08°43'43.61"" S 119°23'24.41"" T",
53.15.40101,Pulau Lihu,,"08°38'43.00"" S 119°33'20.00"" T",TBP
53.15.40102,Pulau Loang Pincong,,"08°35'17.40"" S 119°22'20.92"" T",
53.15.40103,Pulau Loang Pincong Kide,,"08°35'16.10"" S 119°22'19.71"" T",
53.15.40104,Pulau Longos,,"08°20'44.00"" S 120°07'54.00"" T",BP
53.15.40105,Pulau Luhuhtare,,"08°31'32.54"" S 119°21'56.58"" T",TBP
53.15.40106,Pulau Luwu,,"08°31'08.00"" S 119°35'12.00"" T",TBP
53.15.40107,Pulau Majera,,"08°44'57.72"" S 119°22'03.38"" T",
53.15.40108,Pulau Mamano,,"08°35'07.47"" S 119°47'36.63"" T",
53.15.40109,Pulau Mangga,,"08°35'49.26"" S 119°23'06.37"" T",
53.15.40110,Pulau Mangiatang,,"08°33'02.99"" S 119°41'07.00"" T",TBP
53.15.40111,Pulau Manjaga,,"08°32'33.00"" S 119°49'46.99"" T",TBP
53.15.40112,Pulau Mauwang,,"08°33'25.99"" S 119°37'52.00"" T",TBP
53.15.40113,Pulau Medang,,"08°23'10.00"" S 120°02'48.00"" T",TBP
53.15.40114,Pulau Menjarite Basar,,"08°27'20.76"" S 119°56'09.31"" T",
53.15.40115,Pulau Menjerite Dikki,,"08°27'15.84"" S 119°56'10.56"" T",
53.15.40116,Pulau Messah,,"08°31'40.00"" S 119°44'46.00"" T",BP
53.15.40117,Pulau Mole,,"08°35'26.00"" S 119°43'36.99"" T",TBP
53.15.40118,Pulau Monyet,,"08°29'44.00"" S 119°52'07.00"" T",TBP
