Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
33.05.40006,Pulau Selo,,"07°46'39.79"" S 109°24'41.67"" T",
33.17,KAB. REMBANG,3,,
33.17.40001,Pulau Gede,,"06°39'10.48"" S 111°17'25.37"" T",TBP
33.17.40002,Pulau Marongan,,"06°39'59.96"" S 111°15'32.84"" T",TBP
33.17.40003,Pulau Sualan,,"06°40'54.59"" S 111°23'01.69"" T",TBP
33.20,KAB. JEPARA,32,,
33.20.40001,Pulau Batu,,"05°52'22.92"" S 110°27'19.08"" T",TBP
33.20.40002,Pulau Batukokok,,"05°43'51.89"" S 110°24'04.76"" T",
33.20.40003,Pulau Bengkoang,,"05°44'27.85"" S 110°24'28.64"" T",BP
33.20.40004,Pulau Burung,,"05°53'26.65"" S 110°20'35.47"" T",TBP
33.20.40005,Pulau Cemoro Besar,,"05°48'26.85"" S 110°22'26.65"" T",TBP
33.20.40006,Pulau Cemoro Kecil,,"05°49'53.19"" S 110°22'45.30"" T",TBP
33.20.40007,Pulau Cendekian,,"05°48'08.91"" S 110°33'25.81"" T",TBP
33.20.40008,Pulau Cilik,,"05°49'14.49"" S 110°30'31.98"" T",TBP
33.20.40009,Pulau Geleang,,"05°52'39.85"" S 110°21'19.64"" T",BP
33.20.40010,Pulau Genting,,"05°51'10.85"" S 110°36'10.64"" T",BP
33.20.40011,Pulau Gundul,,"05°47'19.22"" S 110°34'39.85"" T",TBP
33.20.40012,Pulau Karimunjawa,,"05°50'55.85"" S 110°27'07.65"" T",BP
33.20.40013,Pulau Katang,,"05°48'02.57"" S 110°09'51.00"" T",TBP
33.20.40014,Pulau Kembar,,"05°44'14.84"" S 110°11'17.54"" T",TBP
33.20.40015,Pulau Kemujan,,"05°48'12.85"" S 110°28'41.65"" T",BP
33.20.40016,Pulau Kokok Besar,,"05°43'55.22"" S 110°24'10.67"" T",
33.20.40017,Pulau Kokok Kecil,,"05°43'51.66"" S 110°24'38.48"" T",
33.20.40018,Pulau Krakal Besar,,"05°50'59.85"" S 110°14'21.64"" T",TBP
33.20.40019,Pulau Krakal Kecil,,"05°51'45.58"" S 110°13'53.44"" T",TBP
33.20.40020,Pulau Kumbang,,"05°46'07.05"" S 110°14'16.86"" T",TBP
33.20.40021,Pulau Menjangan Besar,,"05°53'19.85"" S 110°25'41.65"" T",BP
33.20.40022,Pulau Menjangan Kecil,,"05°53'34.85"" S 110°24'29.65"" T",BP
33.20.40023,Pulau Menyawakan,,"05°47'51.85"" S 110°20'38.65"" T",BP
33.20.40024,Pulau Mondoliko,,"06°22'58.84"" S 110°55'15.65"" T",TBP
33.20.40025,Pulau Mrico,,"05°47'53.38"" S 110°27'19.54"" T",TBP
33.20.40026,Pulau Nyamuk,,"05°48'55.85"" S 110°11'19.65"" T",BP
33.20.40027,Pulau Panjang,,"06°34'33.84"" S 110°37'44.65"" T",BP
33.20.40028,Pulau Parang,,"05°44'39.85"" S 110°14'34.64"" T",BP
33.20.40029,Pulau Sambangan,,"05°50'40.22"" S 110°35'06.34"" T",TBP
33.20.40030,Pulau Seruni,,"05°51'44.38"" S 110°35'00.04"" T",BP
33.20.40031,Pulau Sintok,,"05°47'02.85"" S 110°30'42.64"" T",TBP
33.20.40032,Pulau Tengah,,"05°48'33.76"" S 110°30'30.38"" T",TBP
