K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.10.04.2017,,,,,,17 Oyah,,Perda No. 28/2007
61.10.04.2018,,,,,,18 Lihai,,Perda No. 28/2007
61.10.04.2019,,,,,,19 Sampak,,Perda No. 28/2007
61.10.05,,,,5Sayan,-,18,,
61.10.05.2001,,,,,,1 Nanga Sayan,,
61.10.05.2002,,,,,,2 Pekawai,,
61.10.05.2003,,,,,,3 Landau Sandak,,
61.10.05.2004,,,,,,4 Madya Raya,,
61.10.05.2005,,,,,,5 Karangan Purun,,
61.10.05.2006,,,,,,6 Mekar Pelita,,
61.10.05.2007,,,,,,7 Bora,,
61.10.05.2008,,,,,,8 Meta Bersatu,,Perda No. 29/2007
61.10.05.2009,,,,,,9 Nanga Kasai,,Perda No. 29/2007
61.10.05.2010,,,,,,10 Nanga Kompi,,Perda No. 29/2007
61.10.05.2011,,,,,,11 Nanga Mancur,,Perda No. 29/2007
61.10.05.2012,,,,,,12 Siling Permai,,Perda No. 29/2007
61.10.05.2013,,,,,,13 Lingkar Indah,,Perda No. 29/2007
61.10.05.2014,,,,,,14 Sayan Jaya,,Perda No. 29/2007
61.10.05.2015,,,,,,15 Nanga Pak,,Perda No. 29/2007
61.10.05.2016,,,,,,16 Tumbak Raya,,Perda No. 29/2007
61.10.05.2017,,,,,,17 Berobai Permai,,Perda No. 29/2007
61.10.05.2018,,,,,,18 Nanga Raku,,Perda No. 29/2007
61.10.06,,,,6Tanah Pinoh,-,12,,
61.10.06.2001,,,,,,1 Batu Begigi,,
61.10.06.2002,,,,,,2 Loka Jaya,,
61.10.06.2003,,,,,,3 Suka Maju,,
61.10.06.2004,,,,,,4 Bina Jaya,,
61.10.06.2005,,,,,,5 Bina Karya,,
61.10.06.2006,,,,,,6 Madong Jaya,,
,,,,,,Pelita Jaya,,"Menjadi wil. Kec. Tanah Pinoh Barat, Perda No. 32/2007"
,,,,,,Durian Jaya,,"Menjadi wil. Kec. Tanah Pinoh Barat, Perda No. 32/2007"
,,,,,,Togan Baru,,"Menjadi wil. Kec. Tanah Pinoh Barat, Perda No. 32/2007"
,,,,,,Ulak Muid,,"Menjadi wil. Kec. Tanah Pinoh Barat, Perda No. 32/2007"
,,,,,,Harapan Jaya,,"Menjadi wil. Kec. Tanah Pinoh Barat, Perda No. 32/2007"
,,,,,,Bukit Raya,,Menjadi Wil Kec Tanah Pinoh Barat Perbub No. 50/2011
,,,,,,Lintah Taum,,Menjadi Wil Kec Tanah Pinoh Barat Perbub No. 50/2011
,,,,,,Laja,,Menjadi Wil Kec Tanah Pinoh Barat Perbub No. 50/2011
,,,,,,Keluas Hulu,,Menjadi Wil Kec Tanah Pinoh Barat Perbub No. 50/2011
61.10.06.2016,,,,,,7 Bata Luar,,Perda No. 30/2007
61.10.06.2017,,,,,,8 Maris Permai,,Perda No. 30/2007
,,,,,,,,
