K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
31,DKI JAKARTA,,,,,,,
31.74,KOTA ADM. JAKARTA SELATAN,,,10,65,0,"144,942","UU No. 29/2007
Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
31.74.01,,,,1Tebet,7,-,,
31.74.01.1001,,,,,1Tebet Timur,,,
31.74.01.1002,,,,,2Tebet Barat,,,
31.74.01.1003,,,,,3Menteng Dalam,,,
31.74.01.1004,,,,,4Kebon Baru,,,
31.74.01.1005,,,,,5Bukit Duri,,,
31.74.01.1006,,,,,6Manggarai Selatan,,,
31.74.01.1007,,,,,7Manggarai,,,
31.74.02,,,,2Setiabudi,8,-,,
31.74.02.1001,,,,,1Setia Budi,,,
31.74.02.1002,,,,,2Karet Semanggi,,,
31.74.02.1003,,,,,3Karet Kuningan,,,
31.74.02.1004,,,,,4Karet,,,
31.74.02.1005,,,,,5Menteng Atas,,,
31.74.02.1006,,,,,6Pasar Manggis,,,
31.74.02.1007,,,,,7Guntur,,,
31.74.02.1008,,,,,8Kuningan Timur,,,
31.74.03,,,,3Mampang Prapatan,5,-,,
31.74.03.1001,,,,,1Mampang Prapatan,,,
31.74.03.1002,,,,,2Bangka,,,
31.74.03.1003,,,,,3Pela Mampang,,,
31.74.03.1004,,,,,4Tegal Parang,,,
31.74.03.1005,,,,,5Kuningan Barat,,,
31.74.04,,,,4Pasar Minggu,7,-,,
31.74.04.1001,,,,,1Pasar Minggu,,,
31.74.04.1002,,,,,2Jati Padang,,,
31.74.04.1003,,,,,3Cilandak Timur,,,
31.74.04.1004,,,,,4Ragunan,,,
31.74.04.1005,,,,,5Pejaten Timur,,,
31.74.04.1006,,,,,6Pejaten Barat,,,
31.74.04.1007,,,,,7Kebagusan,,,
31.74.05,,,,5Kebayoran Lama,6,-,,
31.74.05.1001,,,,,"1Kebayoran Lama
Utara",,,
,,,,,,,,
