K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.04.19.2002,,,,,,2 Berawang Dewal,,Semula wil. Kec. Linge
11.04.19.2003,,,,,,3 Gegarang,,Semula wil. Kec. Linge
11.04.19.2004,,,,,,4 Telege Sari,,Qanun No. 1/2006
11.04.19.2005,,,,,,5 Jeget Ayu,,Semula wil. Kec. Linge
11.04.19.2006,,,,,,6 Paya Tungel,,"Semula wil. Kec. Linge, Perbaikan nama sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong
di Aceh"
11.04.19.2007,,,,,,7 Jagong Jeget,,Semula wil. Kec. Linge
11.04.19.2008,,,,,,8 Bukit Sari,,"Pemekaran Desa, Qonun No. 1/2011"
11.04.19.2009,,,,,,9 Bukit Kemuning,,"Pemekaran Desa, Qonun No. 1/2011"
11.04.19.2010,,,,,,10 Paya Dedep,,"Pemekaran Desa, Qonun No. 1/2011"
11.04.20,,,,13Bies,-,12,,Qanun No. 1/2006
11.04.20.2001,,,,,,1 Bies Penentanan,,"Semula wil. Kec. Pegasing, Perbaikan nama sesuai Validasi Data
Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.04.20.2002,,,,,,2 Bies Baru,,Semula wil. Kec. Pegasing
11.04.20.2003,,,,,,3 Bies Mulie,,Semula wil. Kec. Pegasing
11.04.20.2004,,,,,,4 Arul Latong,,"Semula wil. Kec. Pegasing, Perbaikan nama sesuai Surat Pem Aceh
No. 146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama
Desa/Gampong di Aceh.
Perbaikan nama desa semula Aru Latong menjadi Arul Latong, sesuai:
Qanun No. 1 Tahun 2006; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.04.20.2005,,,,,,"5 Simpang Lukup
Badak",,Semula wil. Kec. Pegasing
11.04.20.2006,,,,,,6 Atang Jungket,,Semula wil. Kec. Pegasing
11.04.20.2007,,,,,,7 Tebes Lues,,Semula wil. Kec. Pegasing
11.04.20.2008,,,,,,8 Pucuk Deku,,Semula wil. Kec. Pegasing
11.04.20.2009,,,,,,9 Lenga,,Semula wil. Kec. Pegasing
11.04.20.2010,,,,,,10 Uning Pegantungen,,Semula wil. Kec. Pegasing
11.04.20.2011,,,,,,11 Simpang Uning Niken,,Semula wil. Kec. Pegasing
11.04.20.2012,,,,,,12 Karang Bayur,,"Pemekaran Desa, Qonun No. 1/2011"
11.04.21,,,,14Rusip Antara,-,16,,Qanun No. 1/2006
11.04.21.2001,,,,,,1 Pantan Tengah,,Semula wil. Kec. Silih Nara
11.04.21.2002,,,,,,2 Rusip,,Semula wil. Kec. Silih Nara
11.04.21.2003,,,,,,3 Pilar,,Semula wil. Kec. Silih Nara
11.04.21.2004,,,,,,4 Arul Pertik,,Semula wil. Kec. Silih Nara
11.04.21.2005,,,,,,5 Pilar Jaya,,Qanun No. 1/2006
11.04.21.2006,,,,,,6 Tirmi Ara,,Qanun No. 1/2006
11.04.21.2007,,,,,,7 Atu Singkih,,Qanun No. 1/2006
11.04.21.2008,,,,,,8 Pantan Bener,,Qanun No. 1/2006
11.04.21.2009,,,,,,9 Kerawang,,Qanun No. 1/2006
,,,,,,,,
