K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.25,KAB. NIAS BARAT,,,8,0,105,"464,219","UU No. 46/2008.
Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.25.01,,,,1Lahomi,-,11,,Semula wil. Kab. Nias
12.25.01.2001,,,,,,1 Sisobaoho,,
12.25.01.2002,,,,,,2 Bawozamaiwo,,
12.25.01.2003,,,,,,3 Sitolubanua,,
12.25.01.2004,,,,,,4 Lologundre,,
12.25.01.2005,,,,,,5 Iraonogaila,,
12.25.01.2006,,,,,,6 Tigaserangkai,,
12.25.01.2007,,,,,,7 Onowaembo,,
12.25.01.2008,,,,,,8 Onolimbu,,
12.25.01.2009,,,,,,9 Haliadulo,,
12.25.01.2010,,,,,,10 Sisobambowo,,
12.25.01.2011,,,,,,11 Lolowau,,
12.25.02,,,,2Sirombu,-,25,,Semula wil. Kab. Nias
12.25.02.2001,,,,,,1 Bawosaloo,,
12.25.02.2002,,,,,,2 Imana,,
12.25.02.2003,,,,,,3 Tuwa Tuwa,,
12.25.02.2004,,,,,,4 Kafo Kafo,,
12.25.02.2005,,,,,,5 Bawasawa,,
12.25.02.2006,,,,,,6 Pulau Bogi,,
12.25.02.2007,,,,,,7 Halamona,,
12.25.02.2008,,,,,,8 Hanofa,,
12.25.02.2009,,,,,,9 Lahawa,,
12.25.02.2010,,,,,,10 Hinako,,
12.25.02.2011,,,,,,11 Sineneeto,,
12.25.02.2012,,,,,,12 Balowondrate,,
12.25.02.2013,,,,,,13 Hilimberuanaa,,
12.25.02.2014,,,,,,14 Lahusa,,
12.25.02.2015,,,,,,15 Ombolata,,
12.25.02.2016,,,,,,16 Tetehosi,,
12.25.02.2017,,,,,,17 Togimbogi,,
12.25.02.2018,,,,,,18 Sisobandrao,,
12.25.02.2019,,,,,,19 Fadoro,,
12.25.02.2020,,,,,,20 Tugala Gawu,,
12.25.02.2021,,,,,,21 Sirombu,,
,,,,,,,,
