K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.05.10.2010,,,,,,"9 Perkebunan Tanjung
Beringin",,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.05.10.2011,,,,,,10 Suka Jadi,,
12.05.10.2012,,,,,,11 Paya Rengas,,
12.05.10.2013,,,,,,12 Suka Damai Timur,,Perda No. 24/2007
12.05.11,,,,11Tanjung Pura,1,18,,
12.05.11.2001,,,,,,1 Serapuh Asli,,
12.05.11.2002,,,,,,2 Pematang Tengah,,
12.05.11.2003,,,,,,3 Paya Perupuk,,
12.05.11.2004,,,,,,4 Lalang,,
12.05.11.1005,,,,,1Pekan Tanjung Pura,,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.05.11.2006,,,,,,5 Pekubuan,,
12.05.11.2007,,,,,,6 Teluk Bakung,,
12.05.11.2008,,,,,,7 Pantai Cermin,,
12.05.11.2009,,,,,,8 Pematang Serai,,
12.05.11.2010,,,,,,9 Baja Kuning,,
12.05.11.2011,,,,,,10 Pulau Banyak,,
12.05.11.2012,,,,,,11 Pematang Cengal,,
12.05.11.2013,,,,,,12 Kwala Serapuh,,
12.05.11.2014,,,,,,13 Kwala Langkat,,
12.05.11.2015,,,,,,14 Bubun,,
12.05.11.2016,,,,,,15 Tapak Kuda,,
12.05.11.2017,,,,,,16 Suka Maju,,
12.05.11.2018,,,,,,17 Karya Maju,,
12.05.11.2019,,,,,,"18 Pematang Cengal
Barat",,
12.05.12,,,,12Padang Tualang,1,11,,
12.05.12.2001,,,,,,1 Serapuh ABC,,
12.05.12.2002,,,,,,2 Padang Tualang,,
12.05.12.2003,,,,,,3 Kwala Besilam,,
12.05.12.2004,,,,,,4 Buluh Telang,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.05.12.2005,,,,,,5 Besilam,,
12.05.12.1006,,,,,1Tanjung Selamat,,,
12.05.12.2007,,,,,,"6 Tebing Tanjung
Selamat",,
12.05.12.2008,,,,,,7 Tanjung Putus,,
12.05.12.2009,,,,,,8 Suka Ramai,,
12.05.12.2010,,,,,,9 Jati Sari,,
12.05.12.2011,,,,,,10 Banjaran Raya,,"Perda No. 24/2007, Perbaikan nama desa sesuai Srt Gub No.120/9881
tgl 2 Okt 2018 hal pengantar revisi kode dan data wil adm pem"
,,,,,,,,
