K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.10,KAB. MAJALENGKA,,,26,13,330,"1.330,170","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.10.01,,,,1Lemahsugih,-,19,,
32.10.01.2001,,,,,,1 Cipasung,,
32.10.01.2002,,,,,,2 Bangbayang,,
32.10.01.2003,,,,,,3 Borogojol,,
32.10.01.2004,,,,,,4 Cibulan,,
32.10.01.2005,,,,,,5 Lemahputih,,
32.10.01.2006,,,,,,6 Sadawangi,,
32.10.01.2007,,,,,,7 Kepuh,,
32.10.01.2008,,,,,,8 Padarek,,
32.10.01.2009,,,,,,9 Kalapadua,,
32.10.01.2010,,,,,,10 Cigaleuh,,
32.10.01.2011,,,,,,11 Margajaya,,
32.10.01.2012,,,,,,12 Sukajadi,,
32.10.01.2013,,,,,,13 Mekarwangi,,
32.10.01.2014,,,,,,14 Sinargalih,,
32.10.01.2015,,,,,,15 Mekarmulya,,
32.10.01.2016,,,,,,16 Sukamaju,,Perda No. 13/2007
32.10.01.2017,,,,,,17 Cisalak,,"Pe,mekaran Desa Sukajadi Perda No. 8/2012"
32.10.01.2018,,,,,,18 Dayeuhwangi,,Pemekaran Desa Sadangwangi Perda No. 9/2012
32.10.01.2019,,,,,,19 Lemahsugih,,Pemekaran Desa Lemahputih i Perda No. 10/2012
32.10.02,,,,2Bantarujeg,-,13,,
,,,,,,Sukadana,,"Menjadi wil. Kec. Malausma, Perda No 6/2007"
32.10.02.2002,,,,,,1 Cipeundeuy,,
,,,,,,Werasari,,"Menjadi wil. Kec. Malausma, Perda No 6/2007"
,,,,,,Malausma,,"Menjadi wil. Kec. Malausma, Perda No 6/2007"
,,,,,,Lebakwangi,,"Menjadi wil. Kec. Malausma, Perda No 6/2007"
,,,,,,Cimuncang,,"Menjadi wil. Kec. Malausma, Perda No 6/2007"
,,,,,,Ciranca,,"Menjadi wil. Kec. Malausma, Perda No 6/2007"
32.10.02.2008,,,,,,2 Cimangguhilir,,
32.10.02.2009,,,,,,3 Salawangi,,
32.10.02.2010,,,,,,4 Bantarujeg,,
32.10.02.2011,,,,,,5 Gununglarang,,
32.10.02.2012,,,,,,6 Cikidang,,
32.10.02.2013,,,,,,7 Cinambo,,
32.10.02.2014,,,,,,8 Haurgeulis,,
,,,,,,,,
