Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.05.40105,Pulau Mapit,,"03°15'13.80"" U 106°18'41.80"" T",TBP
21.05.40106,Pulau Mapit Kecil,,"03°15'06.84"" U 106°18'44.15"" T",TBP
21.05.40107,Pulau Matak,,"03°18'59.00"" U 106°16'00.99"" T",BP
21.05.40108,Pulau Matak Kecil,,"03°22'31.00"" U 106°15'45.00"" T",TBP
21.05.40109,Pulau Memperuk,,"03°04'14.00"" U 106°20'55.00"" T",BP
21.05.40110,Pulau Mengkait,,"02°54'18.00"" U 106°08'01.00"" T",BP
21.05.40111,Pulau Mengkian,,"03°15'32.00"" U 106°23'22.99"" T",TBP
21.05.40112,Pulau Mentalak,,"03°06'56.00"" U 106°24'02.99"" T",BP
21.05.40113,Pulau Mentayu,,"02°52'18.99"" U 106°06'02.99"" T",BP
21.05.40114,Pulau Meriam,,"03°11'48.00"" U 106°18'32.00"" T",TBP
21.05.40115,Pulau Mesabang,,"03°10'26.00"" U 106°18'14.00"" T",TBP
21.05.40116,Pulau Midai,,"03°05'11.00"" U 105°58'10.99"" T",TBP
21.05.40117,Pulau Mingga,,"03°02'52.00"" U 105°44'15.00"" T",TBP
21.05.40118,Pulau Moso,,"03°07'47.38"" U 106°24'22.35"" T",TBP
21.05.40119,Pulau Mubur,,"03°20'12.00"" U 106°12'37.00"" T",TBP
21.05.40120,Pulau Mukut,,"03°07'30.00"" U 105°40'30.00"" T",TBP
21.05.40121,Pulau Murba,,"02°30'38.00"" U 106°03'10.00"" T",TBP
21.05.40122,Pulau Musuh,,"03°06'45.00"" U 106°06'47.00"" T",TBP
21.05.40123,Pulau Nakok,,"02°38'01.81"" U 106°17'37.65"" T",TBP
21.05.40124,Pulau Nangak,,"03°14'36.65"" U 106°26'15.29"" T",TBP
21.05.40125,Pulau Nawan,,"03°07'31.00"" U 106°08'43.00"" T",TBP
21.05.40126,Pulau Nibung,,"03°23'25.00"" U 106°26'51.00"" T",TBP
21.05.40127,Pulau Nibung,,"03°09'29.00"" U 106°26'20.00"" T",TBP
21.05.40128,Pulau Nipah,,"03°15'34.99"" U 106°18'36.00"" T",TBP
21.05.40129,Pulau Noran,,"03°23'53.99"" U 106°13'43.00"" T",TBP
21.05.40130,Pulau Nunse,,"02°59'16.00"" U 106°24'54.00"" T",TBP
21.05.40131,Pulau Nyemuk,,"03°20'27.68"" U 106°23'17.63"" T",TBP
21.05.40132,Pulau Pahat,,"03°24'01.00"" U 106°08'57.00"" T",TBP
21.05.40133,Pulau Panjang,,"03°15'35.55"" U 106°26'36.25"" T",TBP
21.05.40134,Pulau Pasir,,"03°14'08.00"" U 106°17'03.00"" T",TBP
21.05.40135,Pulau Pasirlumat,,"02°44'22.35"" U 106°14'44.28"" T",TBP
21.05.40136,Pulau Pasu,,"03°22'59.00"" U 106°27'49.00"" T",TBP
21.05.40137,Pulau Pasu,,"03°05'44.99"" U 105°58'19.99"" T",TBP
21.05.40138,Pulau Pauh,,"03°12'22.00"" U 106°18'10.00"" T",TBP
21.05.40139,Pulau Pejantai,,"03°21'13.00"" U 106°10'32.00"" T",TBP
21.05.40140,Pulau Pejaul,,"03°08'37.00"" U 106°23'21.00"" T",TBP
21.05.40141,Pulau Pelabang,,"03°03'20.99"" U 106°20'11.00"" T",TBP
21.05.40142,Pulau Pempang,,"03°07'34.00"" U 106°27'04.00"" T",TBP
21.05.40143,Pulau Pemutus,,"03°04'59.00"" U 106°19'58.00"" T",BP
21.05.40144,Pulau Penanan,,"03°00'33.99"" U 105°50'15.00"" T",TBP
