K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.09,KAB. MAROS,,,14,23,80,"1.442,946","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
73.09.01,,,,1Mandai,2,4,,
73.09.01.1001,,,,,1Hasanuddin,,,
73.09.01.1002,,,,,2Bontoa,,,
73.09.01.2003,,,,,,1 Tenrigangkae,,
73.09.01.2004,,,,,,2 Pattontongang,,
73.09.01.2005,,,,,,3 Bonto Mate'ne,,"Koreksi nama 'Bonto Matene' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
73.09.01.2006,,,,,,4 Baji Mangngai,,
73.09.02,,,,2Camba,2,6,,
73.09.02.1001,,,,,1Cempaniga,,,
73.09.02.1002,,,,,2Mario Pulana,,,
73.09.02.2003,,,,,,1 Timpuseng,,
73.09.02.2004,,,,,,2 Cenrana,,
73.09.02.2005,,,,,,3 Sawaru,,
73.09.02.2006,,,,,,4 Patanyamang,,
73.09.02.2007,,,,,,5 Pattiro Deceng,,
73.09.02.2008,,,,,,6 Benteng,,
73.09.03,,,,3Bantimurung,2,6,,
73.09.03.1001,,,,,1Kalabbirang,,,
73.09.03.1002,,,,,2Leang-Leang,,,"Perbaikan nama kel. semula Leang Leang menjadi Leang-Leang,
sesuai:
Perda No. 5 Tahun 2012; dan
Surat Sekda Prov. Sulsel No.146.4/5036/DPMD tgl 30 Mei 2022."
73.09.03.2003,,,,,,1 Alatengae,,
73.09.03.2004,,,,,,2 Minasa Baji,,
73.09.03.2005,,,,,,3 Tukamasea,,
73.09.03.2006,,,,,,4 Mattoanging,,
73.09.03.2007,,,,,,5 Mangeloreng,,
73.09.03.2008,,,,,,6 Baruga,,
73.09.04,,,,4Maros Baru,3,4,,
73.09.04.1001,,,,,1Baji Pa'mai,,,"Perbaikan nama kel. semula Baji Pamai menjadi Baji Pa'mai sesuai:
Perda No. 5 Tahun 2012; dan
Surat Sekda Prov. Sulsel No.146.4/5036/DPMD tgl 30 Mei 2022."
73.09.04.1002,,,,,2Pallantikang,,,
73.09.04.1003,,,,,3Baju Bodoa,,,
73.09.04.2004,,,,,,1 Borikamase,,"Koreksi nama 'Bori Kamase' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
,,,,,,,,
