K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Dahari Selebar,,
,,,,,,Karang Baru,,
,,,,,,Mesjid Lama,,
,,,,,,Padang Genting,,
,,,,,,Pahang,,
,,,,,,Panjang,,
,,,,,,Perkebunan Petatal,,
,,,,,,Prkebunan tnh Datar,,
,,,,,,Petatal,,
,,,,,,Sei Muka,,
,,,,Sei Suka,,,,"Menjadi wil. Kab. Batu Bara, UU No. 5 / 2007"
,,,,,"Prkebunan
Sipare-pare",,,
,,,,,,Laut Tador,,
,,,,,,Tanjung Parapat,,
,,,,,,Tanjung Kasau,,
,,,,,,Tanjung Seri,,
,,,,,,Sei Simujur,,
,,,,,,Sei Suka Deras,,
,,,,,,Simodong,,
,,,,,,Pematang Jering,,
,,,,,,Pematang Kuing,,
,,,,,,Kuala Indah,,
,,,,,,Kuala Tanjung,,
,,,,,,Perkebunan Tj Kasau,,
,,,,Sei Balai,,,,"Menjadi wil. Kab. Batu Bara, UU No. 5 / 2007"
,,,,,,Kuala Sikasim,,
,,,,,,Perk. Sei Balai,,
,,,,,,Gajah,,"Menjadi wil Kec. Meranti, Kebup. No. 196-PEM/2007"
,,,,,,Durian,,
,,,,,,Sei Balai,,
,,,,,,Suka Makmur,,"Menjadi wil Kec. Meranti, Kebup. No. 196-PEM/2007"
,,,,,,Suka Ramai,,
,,,,,,Siajam,,
,,,,,,Mekar Mulio,,
,,,,,,"Prkebunan S
Bejangkar",,
,,,,,,Air Putih,,"Menjadi wil Kec. Meranti, Kebup. No. 196-PEM/2007"
12.09.08,,,,1Meranti,-,7,,
,,,,,,Gedangan,,"Menjadi wil. Kec. Pulo Bandring, Perda No. 2/2008"
,,,,,,,,
