K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53,NUSA TENGGARA TIMUR,,,,,,,
53.01,KAB. KUPANG,,,24,17,160,"5.136,510","Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,,,,Raijua,,,,"Menjadi wil. Kab. Sabu Raijua, UU No. 52/2008"
,,,,,Ledeke,,,
,,,,,,Bolua,,
,,,,,,Kolorae,,
,,,,,,Ballu,,
,,,,,Ledeunu,,,
,,,,Sabu Barat,,,,"Menjadi wil. Kab. Sabu Raijua, UU No. 52/2008"
,,,,,Mebba,,,
,,,,,,Menia,,
,,,,,,Raeloro,,
,,,,,,Naawawi,,
,,,,,,Teriwu,,
,,,,,,Raenalulu,,
,,,,,,Raedewa,,
,,,,,,Ledeana,,
,,,,,,Depe,,
,,,,,,Raemude,,
,,,,,,Raeloro,,
,,,,,,Raenyale,,
,,,,Sabu Timur,,,,"Menjadi wil. Kab. Sabu Raijua, UU No. 52/2008"
,,,,,Bolou,,,
,,,,,Limaggu,,,
,,,,,,Bebae,,"Menjadi wil. Kec. Sabu Tengah, Perda No. 34/2005"
,,,,,,Matei,,"Menjadi wil. Kec. Sabu Tengah, Perda No. 34/2005"
,,,,,,Lobodei,,
,,,,,,Bodae,,
,,,,,,Jiwuwu,,"Menjadi wil. Kec. Sabu Tengah, Perda No. 34/2005"
,,,,,,Eimadake,,"Menjadi wil. Kec. Sabu Tengah, Perda No. 34/2005"
,,,,,,Eilode,,"Menjadi wil. Kec. Sabu Tengah, Perda No. 34/2005"
,,,,,,Keduru,,
,,,,,,Loboaju,,"Menjadi wil. Kec. Sabu Tengah, Perda No. 34/2005"
,,,,,,Kuji Ratu,,
,,,,,,Loborai,,
,,,,,,Tada,,"Menjadi wil. Kec. Sabu Tengah, Perda No. 34/2005"
53.01.04,,,,1Semau,-,8,,
,,,,,,,,
