K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.01.23.2001,,,,,,1 Akle,,Semula wil. Kec. Semau
53.01.23.2002,,,,,,2 Uitiuh Ana,,Semula wil. Kec. Semau
53.01.23.2003,,,,,,3 Onansila,,Semula wil. Kec. Semau
53.01.23.2004,,,,,,4 Uitiuh Tuan,,Semula wil. Kec. Semau
53.01.23.2005,,,,,,5 Naikean,,Perda No.18/2005
53.01.23.2006,,,,,,6 Uiboa,,Perda No.18/2005
53.01.24,,,,19Taebenu,-,8,,Perda No. 19/2005
53.01.24.2001,,,,,,1 Oeltuah,,Semula wil. Kec. Kupang Tengah
53.01.24.2002,,,,,,2 Baumata,,Semula wil. Kec. Kupang Tengah
53.01.24.2003,,,,,,3 Kuaklalo,,Semula wil. Kec. Kupang Tengah
53.01.24.2004,,,,,,4 Oeletsala,,Semula wil. Kec. Kupang Tengah
53.01.24.2005,,,,,,5 Bokong,,Semula wil. Kec. Kupang Tengah
53.01.24.2006,,,,,,6 Baumata Utara,,Perda No.19/2005
53.01.24.2007,,,,,,7 Baumata Timur,,Perda No.19/2005
53.01.24.2008,,,,,,8 Baumata Barat,,Perda No.19/2005
53.01.25,,,,20Amabi Oefeto,-,7,,Perda No. 20/2005
53.01.25.2001,,,,,,1 Fatukanutu,,Semula wil. Kec. Kupang Timur
53.01.25.2002,,,,,,2 Kairane,,Semula wil. Kec. Kupang Timur
53.01.25.2003,,,,,,3 Raknamo,,Semula wil. Kec. Kupang Timur
53.01.25.2004,,,,,,4 Kuanheum,,Semula wil. Kec. Kupang Timur
53.01.25.2005,,,,,,5 Fatuteta,,Semula wil. Kec. Kupang Timur
53.01.25.2006,,,,,,6 Oefeto,,Perda No. 20/2005
53.01.25.2007,,,,,,7 Niunbaun,,Perda No. 20/2005
53.01.26,,,,21Amfoang Timur,-,5,,Perda No. 21/2005
53.01.26.2001,,,,,,1 Nunuanah,,Semula wil. Kec. Amfoang Utara
53.01.26.2002,,,,,,2 Kifu,,Semula wil. Kec. Amfoang Utara
53.01.26.2003,,,,,,3 Netemnanu Selatan,,Semula wil. Kec. Amfoang Utara
53.01.26.2004,,,,,,4 Netemnanu Utara,,Semula wil. Kec. Amfoang Utara
53.01.26.2005,,,,,,5 Netemnanu,,Perda No. 21/2005
53.01.27,,,,22Fatuleu Barat,-,5,,Perda No. 22/2005
53.01.27.2001,,,,,,1 Poto,,Semula wil. Kec. Fateleu
53.01.27.2002,,,,,,2 Nuataus,,Semula wil. Kec. Fateleu
53.01.27.2003,,,,,,3 Kalali,,Perda No. 22/2005
53.01.27.2004,,,,,,4 Tuakau,,Perda No. 22/2005
53.01.27.2005,,,,,,5 Naitae,,Perda No. 22/2005
53.01.28,,,,23Fatuleu Tengah,-,4,,Perda No. 23/2005
53.01.28.2001,,,,,,1 Oelbiteno,,Semula wil. Kec. Fatuleu
53.01.28.2002,,,,,,2 Nonbaun,,Semula wil. Kec. Fatuleu
53.01.28.2003,,,,,,3 Nunsaen,,Semula wil. Kec. Fatuleu
53.01.28.2004,,,,,,4 Passi,,Perda No. 23/2005
