Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.04.40416,Pulau Nyiur,,"00°19'16.93"" S 104°29'12.48"" T",TBP
21.04.40417,Pulau Nyiur,,"00°40'02.09"" S 104°23'26.71"" T",TBP
21.04.40418,Pulau Oncot,,"00°33'33.24"" S 104°18'33.77"" T",
21.04.40419,Pulau Paku Besar,,"00°28'04.00"" U 104°21'45.79"" T",TBP
21.04.40420,Pulau Paku Besar,,"00°16'11.82"" U 104°29'00.30"" T",TBP
21.04.40421,Pulau Paku Kecik,,"00°27'14.90"" U 104°22'04.00"" T",TBP
21.04.40422,Pulau Paku Kecik,,"00°16'15.39"" U 104°28'56.19"" T",TBP
21.04.40423,Pulau Pakuterus,,"00°28'22.00"" U 104°22'16.28"" T",TBP
21.04.40424,Pulau Pandan,,"00°15'20.21"" S 104°21'05.32"" T",TBP
21.04.40425,Pulau Pandan,,"00°15'23.11"" U 104°27'26.49"" T",TBP
21.04.40426,Pulau Pandan,,"00°02'10.03"" S 104°40'50.08"" T",TBP
21.04.40427,Pulau Pandan,,"00°39'10.62"" S 104°20'27.28"" T",
21.04.40428,Pulau Panggak,,"00°36'41.79"" S 104°20'03.00"" T",TBP
21.04.40429,Pulau Pangkat,,"00°10'47.31"" U 104°24'14.86"" T",TBP
21.04.40430,Pulau Pangkat,,"00°09'52.80"" U 104°24'02.72"" T",TBP
21.04.40431,Pulau Pangkil,,"00°16'59.23"" U 104°24'23.14"" T",TBP
21.04.40432,Pulau Panjang Besar,,"00°12'24.26"" U 104°22'50.48"" T",TBP
21.04.40433,Pulau Panjang Kecik,,"00°13'09.00"" U 104°21'55.44"" T",TBP
21.04.40434,Pulau Panjang Lima,,"00°16'00.00"" S 104°27'11.01"" T",TBP
21.04.40435,Pulau Panjang Posek,,"00°20'25.90"" S 104°13'48.36"" T",BP
21.04.40436,Pulau Pasirgagah,,"00°14'24.10"" U 104°27'16.16"" T",BP
21.04.40437,Pulau Pasirkeliling,,"01°15'37.62"" S 105°15'19.65"" T",TBP
21.04.40438,Pulau Pasirmentigi,,"00°10'29.02"" U 104°15'50.61"" T",BP
21.04.40439,Pulau Pauh,,"00°11'06.00"" U 104°26'42.32"" T",TBP
21.04.40440,Pulau Paya,,"00°21'46.62"" S 104°10'09.91"" T",BP
21.04.40441,Pulau Payung,,"00°11'23.12"" U 104°23'55.42"" T",TBP
21.04.40442,Pulau Pekajang Besar,,"01°09'33.01"" S 105°17'47.76"" T",TBP
21.04.40443,Pulau Pekajang Kecik,,"01°12'30.92"" S 105°15'57.74"" T",BP
21.04.40444,Pulau Pelanduk Besar,,"00°11'38.47"" U 104°20'11.50"" T",TBP
21.04.40445,Pulau Pelanduk Kecik,,"00°13'01.99"" U 104°19'41.05"" T",TBP
21.04.40446,Pulau Pelang,,"00°21'17.78"" S 104°25'46.77"" T",BP
21.04.40447,Pulau Pempang,,"00°05'22.48"" U 104°44'24.97"" T",TBP
21.04.40448,Pulau Penaah,,"00°04'43.14"" S 104°51'04.00"" T",BP
21.04.40449,Pulau Penaah Kecik,,"00°05'02.00"" S 104°50'12.87"" T",TBP
21.04.40450,Pulau Penah Besar,,"00°14'16.69"" U 104°21'12.92"" T",TBP
21.04.40451,Pulau Penah Kecik,,"00°14'11.82"" U 104°21'17.48"" T",TBP
21.04.40452,Pulau Penarik,,"00°16'26.84"" S 104°30'51.70"" T",TBP
21.04.40453,Pulau Peng,,"00°33'14.66"" S 104°18'33.16"" T",
21.04.40454,Pulau Pengal Besar,,"00°16'11.20"" U 104°25'50.08"" T",TBP
21.04.40455,Pulau Pengal Kecik,,"00°15'57.67"" U 104°26'01.59"" T",TBP
