K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92,PAPUA BARAT,,,,,,,
92.12,KAB. PEGUNUNGAN ARFAK,,,10,0,166,"3.298,811","Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
92.12.01,,,,1Anggi,-,13,,Semula wil Kab. Manokwari UU No. 24 Tahun 2012
92.12.01.2001,,,,,,1 Iraiweri,,
92.12.01.2002,,,,,,2 Igembai,,
92.12.01.2003,,,,,,3 Imbai,,
92.12.01.2004,,,,,,4 Suteibey,,
92.12.01.2005,,,,,,5 Susi,,
92.12.01.2006,,,,,,6 Ullong,,
92.12.01.2007,,,,,,7 Mentubey,,
92.12.01.2008,,,,,,8 Ayaubey,,
92.12.01.2009,,,,,,9 Testega Pamaha,,
92.12.01.2010,,,,,,10 Pamaha,,
92.12.01.2011,,,,,,11 Uper,,
92.12.01.2012,,,,,,12 Hungku,,
92.12.01.2013,,,,,,13 Srubey,,
92.12.02,,,,2Anggi Gida,-,8,,Semula wil Kab. Manokwari UU No. 24 Tahun 2012
92.12.02.2001,,,,,,1 Sibiogud,,Semula wil. Kec. Anggi
92.12.02.2002,,,,,,2 Krobut,,Semula wil. Kec. Anggi
92.12.02.2003,,,,,,3 Tubyam,,Semula wil. Kec. Anggi
92.12.02.2004,,,,,,4 Sakumi,,Semula wil. Kec. Anggi
92.12.02.2005,,,,,,5 Tombrok,,Semula wil. Kec. Anggi
92.12.02.2006,,,,,,6 Sisrang,,Semula wil. Kec. Anggi
92.12.02.2007,,,,,,7 Ngisrow,,Semula wil. Kec. Anggi
92.12.02.2008,,,,,,8 Itkau,,Semula wil. Kec. Sururey
92.12.03,,,,3Membey,-,6,,Semula wil Kab. Manokwari UU No. 24 Tahun 2012
92.12.03.2001,,,,,,1 Inyebuow,,Semula wil. Kec. Anggi
92.12.03.2002,,,,,,2 Imbeisba,,Semula wil. Kec. Anggi
92.12.03.2003,,,,,,3 Usti,,Semula wil. Kec. Anggi
92.12.03.2004,,,,,,4 Memti,,Semula wil. Kec. Anggi
92.12.03.2005,,,,,,5 Koney,,Semula wil. Kec. Anggi
92.12.03.2006,,,,,,6 Membey,,Semula wil. Kec. Anggi
92.12.04,,,,4Sururey,-,12,,Semula wil Kab. Manokwari UU No. 24 Tahun 2012
92.12.04.2001,,,,,,1 Sururey,,
92.12.04.2002,,,,,,2 Tuhubea,,
92.12.04.2003,,,,,,3 Sungedes,,
92.12.04.2004,,,,,,4 Inyaub,,
,,,,,,,,
