Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.02.40038,Pulau Bukitdua,,"00°35'20.00"" U 103°38'30.00"" T",TBP
21.02.40039,Pulau Buru,,"00°53'17.00"" U 103°30'25.99"" T",BP
21.02.40040,Pulau Citlim,,"00°47'42.00"" U 103°55'07.00"" T",BP
21.02.40041,Pulau Combol,,"00°51'01.00"" U 103°51'28.00"" T",BP
21.02.40042,Pulau Conding Besar,,"00°46'59.99"" U 103°45'14.80"" T",TBP
21.02.40043,Pulau Conding Kecil,,"00°47'00.82"" U 103°45'00.41"" T",TBP
21.02.40044,Pulau Cuping,,"00°52'59.00"" U 103°48'15.00"" T",TBP
21.02.40045,Pulau Cutai,,"00°52'54.68"" U 103°43'23.01"" T",
21.02.40046,Pulau Degong,,"00°46'36.00"" U 103°32'26.00"" T",BP
21.02.40047,Pulau Dok,,"00°52'51.30"" U 103°42'13.78"" T",TBP
21.02.40048,Pulau Dua,,"00°55'39.00"" U 103°20'49.99"" T",TBP
21.02.40049,Pulau Duku,,"00°54'05.00"" U 103°47'48.00"" T",TBP
21.02.40050,Pulau Dulang,,"00°52'48.00"" U 103°46'46.99"" T",TBP
21.02.40051,Pulau Durai,,"00°31'27.00"" U 103°35'46.00"" T",BP
21.02.40052,Pulau Durian Besar,,"00°42'34.99"" U 103°43'14.99"" T",BP
21.02.40053,Pulau Durian Kecil,,"00°43'36.00"" U 103°40'17.00"" T",BP
21.02.40054,Pulau Engkos,,"00°32'08.00"" U 103°34'09.99"" T",TBP
21.02.40055,Pulau Gunungpapan,,"00°53'35.99"" U 103°26'47.00"" T",BP
21.02.40056,Pulau Hantu,,"01°00'22.80"" U 103°20'47.00"" T",TBP
21.02.40057,Pulau Hantu Kecil,,"01°00'11.84"" U 103°21'00.24"" T",TBP
21.02.40058,Pulau Iban,,"00°54'14.31"" U 103°20'54.57"" T",TBP
21.02.40059,Pulau Incikmain,,"00°29'30.00"" U 103°37'17.00"" T",TBP
21.02.40060,Pulau Jaga,,"00°50'53.00"" U 103°41'56.00"" T",BP
21.02.40061,Pulau Jang,,"00°45'11.00"" U 103°43'45.99"" T",BP
21.02.40062,Pulau Jangkar,,"00°52'44.59"" U 103°43'00.66"" T",TBP
21.02.40063,Pulau Jumanat,,"00°49'00.99"" U 103°31'21.00"" T",TBP
21.02.40064,Pulau Junge,,"00°46'43.00"" U 103°31'45.99"" T",BP
21.02.40065,Pulau Kain Dua,,"00°40'45.22"" U 103°44'09.29"" T",TBP
21.02.40066,Pulau Kain Satu,,"00°40'52.58"" U 103°44'10.41"" T",TBP
21.02.40067,Pulau Kajoh,,"00°36'50.57"" U 103°40'09.53"" T",TBP
21.02.40068,Pulau Kambing,,"00°55'21.00"" U 103°21'00.00"" T",TBP
21.02.40069,Pulau Karimun,,"01°03'17.04"" U 103°21'27.75"" T",TBP
21.02.40070,Pulau Karimunanak,,"01°08'39.99"" U 103°23'43.00"" T",BP (PPKT)
21.02.40071,Pulau Kas,,"00°37'00.00"" U 103°38'53.99"" T",TBP
21.02.40072,Pulau Kayuara,,"00°37'05.99"" U 103°29'43.13"" T",TBP
21.02.40073,Pulau Keban,,"00°52'41.99"" U 103°46'19.99"" T",BP
21.02.40074,Pulau Kedi,,"00°49'44.00"" U 103°31'04.00"" T",TBP
21.02.40075,Pulau Kelelawar Besar,,"00°44'53.99"" U 103°57'10.00"" T",TBP
21.02.40076,Pulau Kelelawar Kecil,,"00°44'51.63"" U 103°57'21.34"" T",TBP
21.02.40077,Pulau Kelempung,,"00°37'54.58"" U 103°33'07.22"" T",TBP
