K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.75,KOTA PASURUAN,,,4,34,0,"38,996","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.75.01,,,,1Gadingrejo,8,-,,
35.75.01.1001,,,,,1Karangketug,,,
35.75.01.1002,,,,,2Gentong,,,
35.75.01.1003,,,,,3Sebani,,,
35.75.01.1004,,,,,4Petahunan,,,
35.75.01.1005,,,,,5Bukir,,,
35.75.01.1006,,,,,6Randusari,,,
35.75.01.1007,,,,,7Krapyakrejo,,,
,,,,,Karanganyar,,,Menjadi wil Kec. Panggungrejo Perda No. 15/2012
35.75.01.1009,,,,,8Gadingrejo,,,
,,,,,Tamba'an,,,Menjadi wil Kec. Panggungrejo Perda No. 15/2012
,,,,,Trajeng,,,Menjadi wil Kec. Panggungrejo Perda No. 15/2012
35.75.02,,,,2Purworejo,7,-,,
35.75.02.1001,,,,,1Pohjentrek,,,
35.75.02.1002,,,,,2Wirogunan,,,
35.75.02.1003,,,,,3Tembokrejo,,,
35.75.02.1004,,,,,4Purutrejo,,,
35.75.02.1005,,,,,5Kebonagung,,,
35.75.02.1006,,,,,6Purworejo,,,
,,,,,Bangilan,,,Menjadi wil Kec. Panggungrejo Perda No. 15/2012
,,,,,Kebonsari,,,Menjadi wil Kec. Panggungrejo Perda No. 15/2012
,,,,,Mayangan,,,Menjadi wil Kec. Panggungrejo Perda No. 15/2012
,,,,,Ngemplakrejo,,,Menjadi wil Kec. Panggungrejo Perda No. 15/2012
35.75.02.1011,,,,,7Sekargadung,,,Semula wil Kec. Bugul Kidul Perda No. 15/2012
35.75.03,,,,3Bugul Kidul,6,-,,
35.75.03.1001,,,,,1Blandongan,,,
35.75.03.1002,,,,,2Kepel,,,
35.75.03.1003,,,,,3Tapa'an,,,
,,,,,Sekargadung,,,Menjadi wil Kec. Purworejo Perda No. 15/2012
35.75.03.1005,,,,,4Bakalan,,,
35.75.03.1006,,,,,5Krampyangan,,,
,,,,,Petamanan,,,Menjadi wil Kec. Panggungrejo Perda No. 15/2012
,,,,,Pekuncen,,,Menjadi wil Kec. Panggungrejo Perda No. 15/2012
35.75.03.1009,,,,,6Bugul Kidul,,,
,,,,,Bugul Lor,,,Menjadi wil Kec. Panggungrejo Perda No. 15/2012
,,,,,,,,
