Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.01.40102,Pulau Malanghitam,,"00°57'20.36"" U 104°51'18.49"" T",TBP
21.01.40103,Pulau Malangjarum,,"01°05'59.53"" U 104°13'02.95"" T",TBP
21.01.40104,Pulau Malangjeraha Besar,,"00°56'54.66"" U 104°51'46.36"" T",TBP
21.01.40105,Pulau Malangjeraha Kecil,,"00°56'59.97"" U 104°51'43.44"" T",TBP
21.01.40106,Pulau Malangkemerang,,"01°01'29.14"" U 104°47'40.00"" T",TBP
21.01.40107,Pulau Malangladi,,"01°05'26.26"" U 104°12'56.71"" T",TBP
21.01.40108,Pulau Malanglayar,,"01°03'20.00"" U 104°42'42.00"" T",TBP
21.01.40109,Pulau Malangmarah,,"00°53'45.42"" U 104°43'42.19"" T",TBP
21.01.40110,Pulau Malangmerah,,"00°43'10.20"" U 104°45'27.02"" T",TBP
21.01.40111,Pulau Malangmusuh,,"00°42'59.06"" U 104°45'33.61"" T",TBP
21.01.40112,Pulau Malangnangka Besar,,"00°57'10.35"" U 104°49'27.22"" T",TBP
21.01.40113,Pulau Malangnangka Kecil,,"00°57'17.16"" U 104°49'22.80"" T",TBP
21.01.40114,Pulau Malangorang,,"00°50'30.00"" U 104°42'24.00"" T",TBP
21.01.40115,Pulau Malangpandan,,"00°58'26.22"" U 104°40'42.22"" T",TBP
21.01.40116,Pulau Malangpating,,"00°42'46.97"" U 104°46'49.54"" T",TBP
21.01.40117,Pulau Malangpempan,,"00°42'35.96"" U 104°46'34.55"" T",TBP
21.01.40118,Pulau Malangpenyusuk,,"00°43'06.26"" U 104°46'52.09"" T",TBP
21.01.40119,Pulau Malangperang,,"00°44'33.61"" U 104°48'38.30"" T",TBP
21.01.40120,Pulau Malangsama,,"00°59'41.70"" U 104°43'51.36"" T",TBP
21.01.40121,Pulau Malangsamar,,"01°02'12.98"" U 104°42'15.13"" T",TBP
21.01.40122,Pulau Malangsegalah,,"01°10'26.85"" U 104°29'35.96"" T",TBP
21.01.40123,Pulau Malangtempurung,,"01°01'31.94"" U 104°51'10.07"" T",TBP
21.01.40124,Pulau Malangterantau,,"00°57'48.84"" U 104°51'13.58"" T",TBP
21.01.40125,Pulau Malen Besar,,"00°52'18.84"" U 104°39'07.85"" T",BP
21.01.40126,Pulau Malen Kecil,,"00°52'08.68"" U 104°39'28.36"" T",BP
21.01.40127,Pulau Mana,,"00°51'31.00"" U 104°36'55.00"" T",BP
21.01.40128,Pulau Mandariki,,"01°18'59.00"" U 107°02'39.99"" T",TBP
21.01.40129,Pulau Mangkil Besar,,"00°55'55.99"" U 104°44'35.99"" T",TBP
21.01.40130,Pulau Mangkil Kecil,,"00°55'14.00"" U 104°43'01.99"" T",BP
21.01.40131,Pulau Mang'Oi,,"01°11'13.89"" U 104°19'16.24"" T",TBP
21.01.40132,Pulau Mang'Oi Kecil,,"01°11'53.40"" U 104°22'44.00"" T",
21.01.40133,Pulau Manjin,,"00°56'23.82"" U 104°39'57.65"" T",TBP
21.01.40134,Pulau Manjin Besar,,"01°09'00.95"" U 104°16'46.23"" T",TBP
21.01.40135,Pulau Manjin Kecil,,"01°08'43.62"" U 104°17'03.02"" T",TBP
21.01.40136,Pulau Manjin Kecil,,"00°56'37.00"" U 104°39'59.91"" T",
21.01.40137,Pulau Manjin Kecil,,"01°11'27.80"" U 104°21'30.30"" T",
21.01.40138,Pulau Manjin Laut,,"01°11'32.60"" U 104°21'30.80"" T",
21.01.40139,Pulau Mantang,,"00°47'08.00"" U 104°32'51.00"" T",BP
21.01.40140,Pulau Mapur,,"01°00'01.00"" U 104°49'27.00"" T",BP
21.01.40141,Pulau Mas,,"00°45'14.86"" U 104°47'58.67"" T",TBP
