K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61,KALIMANTAN BARAT,,,,,,,
61.07,KAB. BENGKAYANG,,,17,2,122,"5.488,608","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
61.07.01,,,,1Sungai Raya,-,5,,
61.07.01.2001,,,,,,1 Sungai Duri,,
,,,,,,Karimunting,,"Menjadi wil. Kec. Sungai Raya Kepulauan, Perda No. 7/2006"
,,,,,,Rukma Jaya,,"Menjadi wil. Kec. Sungai Raya Kepulauan, Perda No. 7/2006"
61.07.01.2004,,,,,,2 Sungai Jaga A,,
61.07.01.2005,,,,,,3 Sungai Jaga B,,
61.07.01.2006,,,,,,4 Sungai Pangkalan I,,
61.07.01.2007,,,,,,5 Sungai Pangkalan II,,
,,,,,,Sungai Keran,,"Menjadi wil. Kec. Sungai Raya Kepulauan, Perda No. 7/2006"
,,,,,,Sungai Raya,,"Menjadi wil. Kec. Sungai Raya Kepulauan, Perda No. 7/2006"
,,,,,,Mandor,,"Menjadi wil Kec. Capkala, Perda No. 25/2003"
,,,,,,Pulau Lemukutan,,"Menjadi wil. Kec. Sungai Raya Kepulauan, Perda No. 7/2006"
,,,,,,Capkala,,"Menjadi wil Kec. Capkala, Perda No. 25/2003"
,,,,,,Pawangi,,
,,,,,,Sebandut,,
61.07.02,,,,2Samalantan,-,7,,
61.07.02.2001,,,,,,1 Samalantan,,
61.07.02.2002,,,,,,2 Saba'u,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
61.07.02.2003,,,,,,3 Tumiang,,
61.07.02.2004,,,,,,4 Babane,,
61.07.02.2005,,,,,,5 Pasti Jaya,,
61.07.02.2006,,,,,,6 Bukit Serayan,,
61.07.02.2007,,,,,,7 Marunsu,,
,,,,,,Godang Damar,,"Menjadi wil Kec. Lembah Bawang, Perda No 12/2006"
,,,,,,Tempapan,,"Menjadi wil Kec. Lembah Bawang, Perda No 12/2006"
,,,,,,Lembah Bawang,,"Menjadi wil Kec. Lembah Bawang, Perda No 12/2006"
,,,,,,Saka Taru,,"Menjadi wil Kec. Lembah Bawang, Perda No 12/2006"
,,,,,,Janyat,,"Menjadi wil Kec. Lembah Bawang, Perda No 12/2006"
,,,,,,Papan Uduk,,"Menjadi wil Kec. Lembah Bawang, Perda No 12/2006"
,,,,,,Papan Tembawang,,"Menjadi wil Kec. Lembah Bawang, Perda No 12/2006"
,,,,,,Kinande,,"Menjadi wil Kec. Lembah Bawang, Perda No 12/2006"
61.07.03,,,,3Ledo,-,12,,
61.07.03.2001,,,,,,1 Lesabela,,
61.07.03.2002,,,,,,2 Semangat,,
,,,,,,,,
