K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Sigenti,,"Menjadi wil. Kec. Tinombo Selatan, Perda No. 31/2005"
,,,,,,Malanggo,,"Menjadi wil. Kec. Tinombo Selatan, Perda No. 31/2005"
,,,,,,Sipayo,,Menjadi wil Kec. Sidoan Perda No. 6/2012
,,,,,,Sidoan,,Menjadi wil Kec. Sidoan Perda No. 6/2012
72.08.03.2008,,,,,,1 Bainaa,,
72.08.03.2009,,,,,,2 Dongkas,,
72.08.03.2010,,,,,,3 Tinombo,,
72.08.03.2011,,,,,,4 Lombok,,
72.08.03.2012,,,,,,5 Dusunan,,
72.08.03.2013,,,,,,6 Tibu,,
,,,,,,Sinei,,"Menjadi wil. Kec. Tinombo Selatan, Perda No. 31/2005"
,,,,,,Upt Maninili,,
,,,,,,Sidoan Selatan,,Menjadi wil Kec. Sidoan Perda No. 6/2012
,,,,,,Sidoan Barat,,Menjadi wil Kec. Sidoan Perda No. 6/2012
,,,,,,Bainaa Selatan,,Menjadi wil Kec. Sidoan Perda No. 6/2012
72.08.03.2019,,,,,,7 Bainaa Barat,,Perda No. 5/2007
,,,,,,Bondoyong,,Menjadi wil Kec. Sidoan Perda No. 6/2012
72.08.03.2021,,,,,,8 Ogoalas,,Perda No. 21/2007
72.08.03.2022,,,,,,9 Lombok Barat,,Pemekaran desa Lombok Perda No. 2/2010
,,,,,,Lado,,Menjadi wil Kec. Sidoan Perda No. 6/2012
,,,,,,Sidoan Timur,,Menjadi wil Kec. Sidoan Perda No. 6/2012
,,,,,,Muara Jaya,,Menjadi wil Kec. Sidoan Perda No. 6/2012
,,,,,,Ogobagis,,Menjadi wil Kec. Sidoan Perda No. 6/2012
72.08.03.2027,,,,,,10 Silabia,,Pemekaran Desa Tinombo Perda No. 3/2011
72.08.03.2028,,,,,,11 Siavu,,Pemekaran Desa Tinombo Perda No. 3/2011
72.08.03.2029,,,,,,12 Ambason Mekar,,Pemekaran Desa Bainaa Perda No. 3/2011
72.08.03.2030,,,,,,13 Dusunan Barat,,Pemekaran Desa Dusunan Perda No. 3/2011
72.08.03.2031,,,,,,14 Patingke,,Pemekaran Desa Lombok Perda No. 3/2011
,,,,,,Sintuwu Raya,,Menjadi Wil. Kec. Sidoan Perda No. 6/2012
72.08.03.2033,,,,,,15 Taipaobal,,Pemekaran desa Lombok Perda No. 13/2012
72.08.04,,,,4Moutong,-,20,,
72.08.04.2001,,,,,,1 Moutong Timur,,
72.08.04.2002,,,,,,2 Moutong Barat,,
72.08.04.2003,,,,,,3 Moutong Tengah,,
72.08.04.2004,,,,,,4 Tuladenggi Pantai,,
,,,,,,Tuladenggi Sibatang,,"Menjadi wil. Kec. Taopa, Perda No. 13/2006"
72.08.04.2006,,,,,,5 Gio,,
,,,,,,Taopa,,"Menjadi wil. Kec. Taopa, Perda No. 13/2006"
,,,,,,Palapi,,"Menjadi wil. Kec. Taopa, Perda No. 13/2006"
,,,,,,Lambunu,,"Menjadi wil. Kec. Bolano Lambunu, Perda No. 10/2004"
,,,,,,,,
