K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
64.08.05.2006,,,,,,6 Benua Baru Ilir,,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015.
Perbaikan nama desa semula Benua Baru menjadi Benua Baru Ilir,
sesuai:
Kepbup No. 46/02.188.45/HK/III/2003;
Surat Gub. Kaltim No. 146.4/7183/B.POD.I tgl 27 Juli 2022; dan
Surat Bup. Kutai Timur No. B.146.4/058/Pem-3/5/2022 tgl 24 Januari
2022."
,,,,,,"Batu Ba""ay",,"Menjadi wil. Kec. Karangan, Perda No. 12/2005"
,,,,,,Karangan Dalam,,"Menjadi wil. Kec. Karangan, Perda No. 12/2005"
,,,,,,Pengadan,,"Menjadi wil. Kec. Karangan, Perda No. 12/2005"
,,,,,,Batu Lepoq,,"Menjadi wil. Kec. Karangan, Perda No. 12/2005"
64.08.05.2011,,,,,,7 Sempayau,,
64.08.05.2012,,,,,,8 Pelawan,,
64.08.05.2013,,,,,,9 Tepian Terap,,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015"
,,,,,,Mukti Lestari,,"Menjadi wil. Kec. Karangan, Perda No. 12/2005"
64.08.05.2015,,,,,,10 Maloy,,
64.08.05.2016,,,,,,11 Benua Baru Ulu,,
64.08.05.2017,,,,,,12 Kolek,,
64.08.05.2018,,,,,,13 Pulau Miang,,
64.08.05.2019,,,,,,14 Perupuk,,
64.08.05.2020,,,,,,"15 Mandu Pantai
Sejahtera",,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015"
64.08.06,,,,6Busang,-,6,,
64.08.06.2001,,,,,,1 Long Bentuq,,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015"
64.08.06.2002,,,,,,2 Long Pejeng,,
64.08.06.2003,,,,,,3 Long Lees,,
64.08.06.2004,,,,,,4 Mekar Baru,,
64.08.06.2005,,,,,,5 Rantau Sentosa,,
64.08.06.2006,,,,,,6 Long Nyelong,,
64.08.07,,,,7Telen,-,8,,
64.08.07.2001,,,,,,1 Marah Haloq,,
64.08.07.2002,,,,,,2 Lung Melah,,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015"
64.08.07.2003,,,,,,3 Juk Ayaq,,
64.08.07.2004,,,,,,4 Long Segar,,
64.08.07.2005,,,,,,5 Long Noran,,
