K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.08.11.2020,,,,,,20 Trieng Meudurou,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.11.2021,,,,,,21 Ulee Gampong,,
11.08.11.2022,,,,,,22 Garut,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.11.2023,,,,,,23 Blang Awe,,
11.08.11.2024,,,,,,24 Pulo Blang Mangat,,
11.08.11.2025,,,,,,25 Cibrek,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.11.2026,,,,,,26 Pulo Blang Trieng,,
11.08.11.2027,,,,,,27 Meudang Ara,,
11.08.11.2028,,,,,,28 Cot Neuheun,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.11.2029,,,,,,29 Tumpeun,,
11.08.11.2030,,,,,,30 Alen,,
11.08.11.2031,,,,,,"31 Dayah Blang
Seureukuy",,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.08.11.2032,,,,,,32 Blang Patra,,
11.08.11.2033,,,,,,33 Blang Majron,,
11.08.11.2034,,,,,,34 Seuneubok Baro,,
11.08.11.2035,,,,,,35 Buket Glumpang,,
,,,,,,Lhok Asan,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
11.08.11.2037,,,,,,36 Alue Majron,,
11.08.11.2038,,,,,,37 Siren Tujoh,,
,,,,,,Darul Amam,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
,,,,,,Alue Awe,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
,,,,,,Darussalam,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
,,,,,,Rayeuk Jawa,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
,,,,,,Dayah Seupeng,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
,,,,,,Uram Jalan,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
,,,,,,Peudari,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
,,,,,,Krueng Mbang,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
11.08.11.2047,,,,,,38 Blang Seureukuy,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,Pulo Meuria,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
,,,,,,Suka Damai SP I,,"Menjadi wil. Kec. Geureudong Pase, Qanun No. 32/2005"
11.08.12,,,,12Tanah Luas,-,57,,
