Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.05.40145,Pulau Penesankecil,,"02°53'33.60"" U 105°41'33.07"" T",TBP
21.05.40146,Pulau Pengedung,,"03°09'07.99"" U 106°24'11.99"" T",TBP
21.05.40147,Pulau Pengelat,,"03°06'16.99"" U 106°21'10.00"" T",TBP
21.05.40148,Pulau Pengerat,,"03°13'35.69"" U 106°19'08.46"" T",TBP
21.05.40149,Pulau Pengingkecil,,"02°54'45.21"" U 106°09'09.17"" T",TBP
21.05.40150,Pulau Penilan,,"03°12'58.00"" U 106°28'48.00"" T",TBP
21.05.40151,Pulau Penjalin Besar,,"03°22'58.00"" U 106°26'21.00"" T",TBP
21.05.40152,Pulau Penjalin Kecil,,"03°22'41.00"" U 106°27'06.99"" T",TBP
21.05.40153,Pulau Penyali,,"03°18'38.99"" U 106°23'16.00"" T",TBP
21.05.40154,Pulau Piacuk,,"03°22'25.34"" U 106°18'58.25"" T",TBP
21.05.40155,Pulau Pidik,,"03°18'42.99"" U 106°19'28.99"" T",TBP
21.05.40156,Pulau Piling,,"02°45'48.43"" U 106°11'54.52"" T",TBP
21.05.40157,Pulau Piugus,,"03°19'00.00"" U 106°19'14.99"" T",TBP
21.05.40158,Pulau Punisan,,"02°52'52.00"" U 105°47'21.00"" T",TBP
21.05.40159,Pulau Punjung,,"03°08'26.99"" U 106°25'13.00"" T",TBP
21.05.40160,Pulau Rengek,,"03°18'23.74"" U 106°10'33.40"" T",TBP
21.05.40161,Pulau Repong,,"02°21'38.00"" U 105°52'57.00"" T",TBP
21.05.40162,Pulau Ritan,,"02°36'42.99"" U 106°16'40.00"" T",TBP
21.05.40163,Pulau Sagudampar,,"03°14'22.99"" U 106°26'53.00"" T",TBP
21.05.40164,Pulau Samak,,"03°15'20.99"" U 106°26'53.00"" T",TBP
21.05.40165,Pulau Sanggar,,"02°30'10.00"" U 106°03'04.00"" T",TBP
21.05.40166,Pulau Sarung,,"02°57'17.91"" U 105°51'03.97"" T",TBP
21.05.40167,Pulau Seberang,,"03°20'51.00"" U 106°18'14.00"" T",TBP
21.05.40168,Pulau Sebrong,,"02°58'12.00"" U 105°42'06.99"" T",TBP
21.05.40169,Pulau Sebuah,,"02°44'17.99"" U 106°13'21.00"" T",BP
21.05.40170,Pulau Selaih,,"03°11'48.99"" U 106°29'20.00"" T",TBP
21.05.40171,Pulau Selatransang,,"03°09'59.48"" U 106°23'46.72"" T",TBP
21.05.40172,Pulau Sempun Besar,,"03°21'51.00"" U 106°18'32.00"" T",TBP
21.05.40173,Pulau Sempun Kecil,,"03°21'32.18"" U 106°18'13.59"" T",TBP
21.05.40174,Pulau Semsak,,"03°08'21.00"" U 106°06'24.99"" T",TBP
21.05.40175,Pulau Semut,,"03°02'17.99"" U 106°22'25.00"" T",TBP
21.05.40176,Pulau Semut,,"03°23'42.00"" U 106°16'48.00"" T",TBP
21.05.40177,Pulau Semut,,"02°43'05.99"" U 106°14'52.71"" T",TBP
21.05.40178,Pulau Senol,,"03°22'36.00"" U 106°20'56.00"" T",TBP
21.05.40179,Pulau Serak,,"02°47'12.00"" U 106°01'03.00"" T",TBP
21.05.40180,Pulau Seraye,,"03°09'07.99"" U 106°23'01.00"" T",TBP
21.05.40181,Pulau Setuju,,"03°23'56.00"" U 106°26'58.99"" T",TBP
21.05.40182,Pulau Siantan,,"03°09'47.99"" U 106°14'31.99"" T",BP
21.05.40183,Pulau Suwek Besar,,"03°05'35.99"" U 106°15'20.00"" T",TBP
21.05.40184,Pulau Suwek Kecil,,"03°09'47.00"" U 106°17'38.00"" T",TBP
