K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62.13.05.2010,,,,,,3 Ampah II,,
62.13.05.1011,,,,,1Ampah Kota,,,
62.13.05.2012,,,,,,4 Putai,,
,,,,,,Puri,,"Menjadi wil. Kec. Raren Batuah, Perda No. 11/2006"
,,,,,,Lenggang,,"Menjadi wil. Kec. Raren Batuah, Perda No. 11/2006"
,,,,,,Batuah,,"Menjadi wil. Kec. Raren Batuah, Perda No. 11/2006"
,,,,,,Unsum,,"Menjadi wil. Kec. Raren Batuah, Perda No. 11/2006"
,,,,,,Baruyan,,"Menjadi wil. Kec. Raren Batuah, Perda No. 11/2006"
62.13.05.2018,,,,,,5 Netampin,,
,,,,,,Runggu Raya,,"Menjadi wil. Kec. Paku, Perda No. 11/2006"
,,,,,,Simpang Naneng,,"Perda No. 24/2007, menjadi wil.Kec. Karusen Janang, Perda No.
2/2008"
,,,,,,Kandris,,"Perda No. 24/2007, menjadi wil.Kec. Karusen Janang, Perda No.
2/2008"
,,,,,,Lagan,,"Perda No. 24/2007, menjadi wil.Kec. Karusen Janang, Perda No.
2/2008"
,,,,,,Putut Tawuluh,,"Perda No. 24/2007, menjadi wil.Kec. Karusen Janang, Perda No.
2/2008"
62.13.05.2024,,,,,,6 Sumber Garunggung,,"Perda No. 24/2007, Perbaikan nama sesuai hasil Rakernis Ditjen Bina
Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April
2016"
62.13.05.2025,,,,,,7 Muara Awang,,Perda No. 24/2007
,,,,,,Dambung,,"Berita acara penyerahan/peralihan operasional Pemerintahan Desa
Dambung dari Pemerintah Provinsi Daerah Tk. I Kalimantan Tengah
kepada Pemerintahan Provinsi Daerah Tk. I Kalimantan Selatan, serta
Lampiran Naskah Berita Acara tgl 21 November 1989."
62.13.06,,,,6Pematang Karau,-,13,,
62.13.06.2001,,,,,,1 Muara Palantau,,
62.13.06.2002,,,,,,2 Ketab,,
62.13.06.2003,,,,,,3 Kupang Bersih,,
62.13.06.2004,,,,,,4 Tuyau,,
62.13.06.2005,,,,,,5 Pinang Tunggal,,
62.13.06.2006,,,,,,6 Nagaleah,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.13.06.2007,,,,,,7 Lampeong,,
62.13.06.2008,,,,,,8 Bararawa,,
62.13.06.2009,,,,,,9 Bambulung,,
62.13.06.2010,,,,,,10 Lebo,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.13.06.2011,,,,,,11 Muru Duyung,,Perda No. 24/2007
62.13.06.2012,,,,,,12 Tumpung Ulung,,Perda No. 24/2007
62.13.06.2013,,,,,,13 Sumber Rejo,,"Perda No. 24/2007, Perbaikan nama sesuai hasil Rakernis Ditjen Bina
Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April
2016"
,,,,,,,,
