K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.09,KAB. JEMBER,,,31,22,226,"3.313,460","Luas Wilayah Indikatif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.09.01,,,,1Jombang,-,6,,
35.09.01.2001,,,,,,1 Padomasan,,
35.09.01.2002,,,,,,2 Keting,,
35.09.01.2003,,,,,,3 Jombang,,
35.09.01.2004,,,,,,4 Ngampelrejo,,
35.09.01.2005,,,,,,5 Wringinagung,,
35.09.01.2006,,,,,,6 Sarimulyo,,Perda No. 3/2008
,,,,,,Banjarsari,,Surat Bupati No. 100/848/1.11/2012 Tgl. 23 Nop 2012
,,,,,,Karangsono,,Surat Bupati No. 100/848/1.11/2012 Tgl. 23 Nop 2012
,,,,,,Langkap,,Surat Bupati No. 100/848/1.11/2012 Tgl. 23 Nop 2012
,,,,,,Petung,,Surat Bupati No. 100/848/1.11/2012 Tgl. 23 Nop 2012
,,,,,,Sukorejo,,Surat Bupati No. 100/848/1.11/2012 Tgl. 23 Nop 2012
,,,,,,Trisnogamba,,Surat Bupati No. 100/848/1.11/2012 Tgl. 23 Nop 2012
35.09.02,,,,2Kencong,-,5,,
35.09.02.2001,,,,,,1 Cakru,,
35.09.02.2002,,,,,,2 Paseban,,
35.09.02.2003,,,,,,3 Kraton,,
35.09.02.2004,,,,,,4 Kencong,,
35.09.02.2005,,,,,,5 Wonorejo,,
35.09.03,,,,3Sumberbaru,-,10,,
35.09.03.2001,,,,,,1 Jamintoro,,
35.09.03.2002,,,,,,2 Jatiroto,,
35.09.03.2003,,,,,,3 Kaliglagah,,
35.09.03.2004,,,,,,4 Jambesari,,
35.09.03.2005,,,,,,5 Yosorati,,
35.09.03.2006,,,,,,6 Sumberagung,,
35.09.03.2007,,,,,,7 Gelang,,
35.09.03.2008,,,,,,8 Rowotengah,,
35.09.03.2009,,,,,,9 Pringgowirawan,,
35.09.03.2010,,,,,,10 Karangbayat,,
35.09.04,,,,4Gumukmas,-,8,,
35.09.04.2001,,,,,,1 Kepanjen,,
35.09.04.2002,,,,,,2 Mayangan,,
35.09.04.2003,,,,,,3 Gumukmas,,
,,,,,,,,
