K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
95.03.19.2006,,,,,,6 Yelepunu,,
95.03.19.2007,,,,,,7 Siolorema,,
95.03.19.2008,,,,,,8 Musanarek,,
95.03.19.2009,,,,,,9 Walialema,,
95.03.19.2010,,,,,,10 Lua,,
95.03.20,,,,20Panggema,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.20.2001,,,,,,1 Pontenikma,,
95.03.20.2002,,,,,,2 Kuni,,
95.03.20.2003,,,,,,3 Panggema,,
95.03.20.2004,,,,,,4 Homtonggo,,
95.03.20.2005,,,,,,5 Tukam,,
95.03.20.2006,,,,,,6 Kemumanggen,,
95.03.20.2007,,,,,,7 Yangkali,,
95.03.20.2008,,,,,,8 Weresili,,
95.03.20.2009,,,,,,9 Susek,,
95.03.20.2010,,,,,,10 Kolu,,
95.03.20.2011,,,,,,11 Tonggoi,,
95.03.20.2012,,,,,,12 Bineluk,,"Perbaikan nama desa/kampung semula Bineluk menjadi Binelok,
sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.20.2013,,,,,,13 Masahan,,
95.03.21,,,,21Kosarek,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.21.2001,,,,,,1 Kosarek,,
95.03.21.2002,,,,,,2 Nahomas,,
95.03.21.2003,,,,,,3 Silkom,,
95.03.21.2004,,,,,,4 Wahe,,
95.03.21.2005,,,,,,5 Hombuka,,
95.03.21.2006,,,,,,6 Mine,,
95.03.21.2007,,,,,,7 Uldam,,
95.03.21.2008,,,,,,8 Tiple,,
95.03.21.2009,,,,,,9 Wesaltek,,
95.03.21.2010,,,,,,10 Konosa,,
95.03.21.2011,,,,,,11 Illion,,
95.03.22,,,,22Nipsan,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.22.2001,,,,,,1 Nipsan,,
95.03.22.2002,,,,,,2 Tapla,,
95.03.22.2003,,,,,,3 Walmak,,
,,,,,,,,
