K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.17.02.2018,,,,,,18 Tanggungan,,
35.17.03,,,,3Ngoro,-,13,,
35.17.03.2001,,,,,,1 Jombok,,
35.17.03.2002,,,,,,2 Genukwatu,,
35.17.03.2003,,,,,,3 Rejoagung,,
35.17.03.2004,,,,,,4 Kauman,,
35.17.03.2005,,,,,,5 Ngoro,,
35.17.03.2006,,,,,,6 Badang,,
35.17.03.2007,,,,,,7 Pulorejo,,
35.17.03.2008,,,,,,8 Banyuarang,,
35.17.03.2009,,,,,,9 Sidowarek,,
35.17.03.2010,,,,,,10 Gajah,,
35.17.03.2011,,,,,,11 Kesamben,,
35.17.03.2012,,,,,,12 Kertorejo,,
35.17.03.2013,,,,,,13 Sugihwaras,,
35.17.04,,,,4Bareng,-,13,,
35.17.04.2001,,,,,,1 Kebondalem,,
35.17.04.2002,,,,,,2 Mundusewu,,
35.17.04.2003,,,,,,3 Pakel,,
35.17.04.2004,,,,,,4 Karangan,,
35.17.04.2005,,,,,,5 Ngampungan,,
35.17.04.2006,,,,,,6 Jenisgelaran,,
35.17.04.2007,,,,,,7 Bareng,,
35.17.04.2008,,,,,,8 Tebel,,
35.17.04.2009,,,,,,9 Mojotengah,,
35.17.04.2010,,,,,,10 Banjaragung,,
35.17.04.2011,,,,,,11 Nglebak,,
35.17.04.2012,,,,,,12 Ngrimbi,,
35.17.04.2013,,,,,,13 Pulosari,,
35.17.05,,,,5Wonosalam,-,9,,
35.17.05.2001,,,,,,1 Galengdowo,,
35.17.05.2002,,,,,,2 Wonomerto,,
35.17.05.2003,,,,,,3 Jarak,,
35.17.05.2004,,,,,,4 Sambirejo,,
35.17.05.2005,,,,,,5 Wonosalam,,
35.17.05.2006,,,,,,6 Carangwulung,,
35.17.05.2007,,,,,,7 Wonokerto,,
35.17.05.2008,,,,,,8 Sumberjo,,
35.17.05.2009,,,,,,9 Panglungan,,
35.17.06,,,,6Mojoagung,-,18,,
