K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61,KALIMANTAN BARAT,,,,,,,
61.10,KAB. MELAWI,,,11,0,169,"10.122,513","Luas wil. koreksi dari Gubernur Surat No.140/Pem-D Juni 2006.
Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
61.10.01,,,,1Belimbing,-,17,,
61.10.01.2001,,,,,,1 Pemuar,,
61.10.01.2002,,,,,,2 Nusa Kenyikap,,
61.10.01.2003,,,,,,3 Batu Ampar,,
,,,,,,Nanga Tikan,,"Menjadi wil. Kec. Belimbing Hulu, Perda No. 32/2007"
,,,,,,Nanga Keberak,,"Menjadi wil. Kec. Belimbing Hulu, Perda No. 32/2007"
,,,,,,Nanga Raya,,"Menjadi wil. Kec. Belimbing Hulu, Perda No. 32/2007"
61.10.01.2007,,,,,,4 Balai Lagas,,
61.10.01.2008,,,,,,5 Upit,,
61.10.01.2009,,,,,,6 Langan,,
61.10.01.2010,,,,,,7 Batu Buil,,
61.10.01.2011,,,,,,8 Guhung,,
,,,,,,Beloyang,,"Menjadi wil. Kec. Belimbing Hulu, Perda No. 32/2007"
61.10.01.2013,,,,,,9 Batu Nanta,,
61.10.01.2014,,,,,,10 Belonsat,,
,,,,,,Tiong Keranji,,"Menjadi wil. Kec. Belimbing Hulu, Perda No. 32/2007"
61.10.01.2016,,,,,,11 Laman Bukit,,
61.10.01.2017,,,,,,12 Tekaban,,Perda No. 26/2007
,,,,,,Piawas,,Menjadi Wil Kec Belimbing Hulu Perbub No.50/2011
61.10.01.2019,,,,,,13 Labang,,Perda No. 26/2007
61.10.01.2020,,,,,,14 Nanga Pau,,Perda No. 26/2007
61.10.01.2021,,,,,,15 Nanga Entebah,,Perda No. 26/2007
,,,,,,Kayu Bunga,,Menjadi Wil Kec Belimbing Hulu Perbub No 50/2011
61.10.01.2023,,,,,,16 Nanga Menunuk,,Perda No. 26/2007
61.10.01.2024,,,,,,17 Sepan Tonak,,Perda No. 26/2007
61.10.02,,,,2Nanga Pinoh,-,17,,
61.10.02.2001,,,,,,1 Tanjung Niaga,,
61.10.02.2002,,,,,,2 Paal,,
61.10.02.2003,,,,,,3 Sidomulyo,,
61.10.02.2004,,,,,,4 Tembawang Panjang,,
61.10.02.2005,,,,,,5 Poring,,
,,,,,,Tanjung Paoh,,"Menjadi wil. Kec. Pinoh Utara, Perda No. 32/2007"
61.10.02.2007,,,,,,6 Nanga Kebebu,,
61.10.02.2008,,,,,,7 Nanga Kayan,,
,,,,,,,,
