K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.71,KOTA MAKASSAR,,,15,153,0,"176,852","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
73.71.01,,,,1Mariso,9,-,,
73.71.01.1001,,,,,1Bontorannu,,,
73.71.01.1002,,,,,2Mattoangin,,,
73.71.01.1003,,,,,3Kunjung Mae,,,
73.71.01.1004,,,,,4Lette,,,
73.71.01.1005,,,,,5Panambungan,,,
73.71.01.1006,,,,,6Mariso,,,
73.71.01.1007,,,,,7Mario,,,
73.71.01.1008,,,,,8Kampung Buyang,,,
73.71.01.1009,,,,,9Tamarunang,,,
73.71.02,,,,2Mamajang,13,-,,
73.71.02.1001,,,,,1Sambung Jawa,,,
73.71.02.1002,,,,,2Parang,,,
73.71.02.1003,,,,,3Mamajang Luar,,,
73.71.02.1004,,,,,4Mamajang Dalam,,,
73.71.02.1005,,,,,5Maricaya Selatan,,,
73.71.02.1006,,,,,6Bonto Lebang,,,
73.71.02.1007,,,,,7Pa'batang,,,
73.71.02.1008,,,,,8Bonto Biraeng,,,
73.71.02.1009,,,,,9Labuang Baji,,,
73.71.02.1010,,,,,10Mandala,,,
73.71.02.1011,,,,,11Tamparang Keke,,,
73.71.02.1012,,,,,12Baji Mappakasunggu,,,
73.71.02.1013,,,,,13Karang Anyar,,,
73.71.03,,,,3Makassar,14,-,,
73.71.03.1001,,,,,1Maricaya,,,
73.71.03.1002,,,,,2Bara Baraya,,,
73.71.03.1003,,,,,3Maradekaya,,,
73.71.03.1004,,,,,4Lariangbangi,,,
73.71.03.1005,,,,,5Maccini,,,
73.71.03.1006,,,,,6Maricaya Baru,,,
73.71.03.1007,,,,,7Bara Baraya Timur,,,
73.71.03.1008,,,,,8Bara Baraya Selatan,,,
73.71.03.1009,,,,,9Maradekaya Selatan,,,
73.71.03.1010,,,,,10Barana,,,
,,,,,,,,
