K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61,KALIMANTAN BARAT,,,,,,,
61.01,KAB. SAMBAS,,,19,0,195,"5.937,995","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
61.01.01,,,,1Sambas,-,18,,
61.01.01.2001,,,,,,1 Dalam Kaum,,
61.01.01.2002,,,,,,2 Lubuk Dagang,,
61.01.01.2003,,,,,,3 Tanjung Bugis,,
61.01.01.2004,,,,,,4 Pendawan,,
61.01.01.2005,,,,,,5 Pasar Melayu,,
61.01.01.2006,,,,,,6 Durian,,
61.01.01.2007,,,,,,7 Lorong,,
61.01.01.2008,,,,,,8 Jagur,,
61.01.01.2009,,,,,,9 Tumuk Manggis,,
61.01.01.2010,,,,,,10 Tanjung Mekar,,
61.01.01.2011,,,,,,11 Sebayan,,
61.01.01.2012,,,,,,12 Kartiasa,,
61.01.01.2013,,,,,,13 Saing Rambi,,
61.01.01.2014,,,,,,14 Lumbang,,
61.01.01.2015,,,,,,15 Sungai Rambah,,
,,,,,,Semanjang,,"Menjadi wil. Kec. Sebawi, Perda No.5/2004."
,,,,,,Tebing Batu,,"Menjadi wil. Kec. Sebawi, Perda No.5/2004."
,,,,,,Sebawi,,"Menjadi wil. Kec. Sebawi, Perda No.5/2004."
,,,,,,Sepuk Tanjung,,"Menjadi wil. Kec. Sebawi, Perda No.5/2004."
,,,,,,Sebangun,,"Menjadi wil. Kec. Sebawi, Perda No.5/2004."
,,,,,,Sempalai Sebedang,,"Menjadi wil. Kec. Sebawi, Perda No.5/2004."
,,,,,,Tempatan,,"Menjadi wil. Kec. Sebawi, Perda No.5/2004."
61.01.01.2023,,,,,,16 Gapura,,
61.01.01.2024,,,,,,17 Sumber Harapan,,
,,,,,,Jirak,,"Menjadi wil. Kec. Sajad , Perda No.5/2004."
,,,,,,Tengguli,,"Menjadi wil. Kec. Sajad , Perda No.5/2004."
,,,,,,Mekar Jaya,,"Menjadi wil. Kec. Sajad , Perda No.5/2004."
,,,,,,Beringin,,"Menjadi wil. Kec. Sajad , Perda No.5/2004."
61.01.01.2029,,,,,,18 Semangau,,
61.01.02,,,,2Teluk Keramat,-,25,,
61.01.02.2001,,,,,,1 Sungai Kumpai,,
61.01.02.2002,,,,,,2 Sekura,,
61.01.02.2003,,,,,,3 Tri Mandayan,,
61.01.02.2004,,,,,,4 Pedada,,
,,,,,,,,
