K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Watumela,,
,,,,,Wamelai,,,
,,,,,Lapadaku,,,
74.03.23,,,,11Kabangka,-,9,,
74.03.23.2001,,,,,,1 Komba Komba,,
74.03.23.2002,,,,,,2 Kabangka,,
74.03.23.2003,,,,,,3 Wakobalu Agung,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
74.03.23.2004,,,,,,4 Lupia,,
,,,,,,Bahutara,,"Menjadi wil. Kec. Kontu Kowuna, Perda No. 5/2008"
,,,,,,Kontu Kowuna,,"Menjadi wil. Kec. Kontu Kowuna, Perda No. 5/2008"
74.03.23.2007,,,,,,5 Sarimulyo,,
74.03.23.2008,,,,,,6 Oensuli,,
74.03.23.2009,,,,,,7 Wansugi,,
74.03.23.2010,,,,,,8 Wataliku,,
74.03.23.2011,,,,,,9 Lakandito,,
,,,,,,Kilambibito,,"Menjadi wil. Kec. Kontu Kowuna, Perda No. 5/2008"
74.03.24,,,,12Kabawo,1,10,,
74.03.24.2001,,,,,,1 Lamanu,,"Perbaikan nama Desa Tanjung Batu sesuai Surat Pemprov Sultra No.
136/1142 tgl 8 Maret 2016, Perbaikan nama sesuai Srt Ditjen Pemdes
No.145/1820/SET tgl 15 Nov 2018 hal penyampaian hasil validasi"
74.03.24.2002,,,,,,2 Kawite Wite,,
74.03.24.2003,,,,,,3 Bente,,
74.03.24.2004,,,,,,4 Bea,,
,,,,,,Lahorio,,"Menjadi wil. Kec. Kontu Kowuna, Perda No. 5/2008"
74.03.24.2006,,,,,,5 Rangka,,
,,,,,,Kafo Foo,,"Menjadi wil. Kec. Kontu Kowuna, Perda No. 5/2008"
,,,,,,Lembo,,"Menjadi wil. Kec. Kontu Kowuna, Perda No. 5/2008"
74.03.24.1009,,,,,1Laimpi,,,
74.03.24.2010,,,,,,6 Kambawuna,,
74.03.24.2011,,,,,,7 Kontumere,,
74.03.24.2012,,,,,,8 Lamaeo,,
74.03.24.2013,,,,,,9 Wantiworo,,
74.03.24.2014,,,,,,10 Kasaka,,
74.03.25,,,,13Parigi,4,7,,
74.03.25.2001,,,,,,1 Labulu Bulu,,
74.03.25.2002,,,,,,2 Latampu,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
74.03.25.2003,,,,,,3 Laiba,,
74.03.25.2004,,,,,,4 Warambe,,
74.03.25.1005,,,,,1Wakumoro,,,
,,,,,,,,
