K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.05.11.1001,,,,,1Sei Kijang,,,Peningkatan Status Menjadi Kelurahan Perda No. 12/2012
14.05.11.2002,,,,,,1 Lubuk Ogung,,"Semula wil. Kec. Pangkalan Kerinci, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.11.2003,,,,,,2 Simpang Beringin,,"Semula wil. Kec. Pangkalan Kerinci, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.11.2004,,,,,,3 Muda Setia,,"Semula wil. Kec. Pangkalan Kerinci, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.11.2005,,,,,,4 Kiab Jaya,,"Semula wil. Kec. Pangkalan Kerinci, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.12,,,,12Bandar Petalangan,1,10,,Perda No. 6/2005
14.05.12.2001,,,,,,1 Kuala Semundam,,"Semula wil. Kec.Bunut, Perubahan nama Ds.Pompa Air Perda
No.12/2007, Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni
2016, Perbaikan nama hasil validasi data nama desa tgl 28 April 2017
dan rekomendasi Ditjen BPD No.146/3672/BPD tgl 21 Juni 2017"
14.05.12.1002,,,,,1Rawang Empat,,,"Semula wil. Kec. Bunut. Perubahan nama Desa Lubuk Keranji dan
Peningkatan status menjadi Kel Perda No.12/2012"
14.05.12.2003,,,,,,2 Tambun,,Semula wil. Kec. Bunut
14.05.12.2004,,,,,,3 Terbangiang,,Semula wil. Kec. Bunut
14.05.12.2005,,,,,,4 Lubuk Terap,,"Semula wil. Kec. Bunut, Perbaikan nama sesuai Validasi Ditjen BPD tgl
23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl 28
April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl
21 Juni 2017"
14.05.12.2006,,,,,,5 Angkasa,,Semula wil. Kec. Bunut
14.05.12.2007,,,,,,6 Sialang Godang,,"Semula wil. Kec. Bunut, Perbaikan nama sesuai Validasi Ditjen BPD tgl
23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl 28
April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl
21 Juni 2017"
14.05.12.2008,,,,,,7 Lubuk Raja,,"Semula wil. Kec. Bunut, Perbaikan nama sesuai Validasi Ditjen BPD tgl
23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl 28
April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl
21 Juni 2017"
14.05.12.2009,,,,,,8 Lubuk Keranji Timur,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.12.2010,,,,,,9 Airterjun,,PMD
14.05.12.2011,,,,,,10 Sialang Bungkuk,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
